# L1420 (Up to date)
# 754 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (96.2 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
73.08,612.596,-27.392,42.715,7.549,179.972,0.007,NaN,NaN
73.094,612.204,-26.817,39.711,7.549,179.972,0.007,NaN,NaN
73.11,611.782,-26.232,36.724,7.549,179.972,0.006,NaN,NaN
73.128,611.326,-25.639,33.755,7.549,179.972,0.006,NaN,NaN
73.147,610.83,-25.036,30.806,7.549,179.972,0.006,NaN,NaN
73.169,610.287,-24.425,27.881,7.549,179.972,0.006,NaN,NaN
73.194,609.688,-23.804,24.983,7.549,179.972,0.005,NaN,NaN
73.222,609.021,-23.175,22.116,7.548,179.972,0.005,NaN,NaN
73.255,608.267,-22.54,19.287,7.548,179.972,0.005,NaN,NaN
73.294,607.404,-21.899,16.503,7.548,179.972,0.005,NaN,NaN
73.341,606.396,-21.255,13.774,7.548,179.972,0.004,NaN,NaN
73.398,605.19,-20.615,11.115,7.548,179.972,0.004,NaN,NaN
73.472,603.696,-19.986,8.547,7.547,179.972,0.003,NaN,NaN
73.571,601.752,-19.383,6.101,7.547,179.972,0.003,NaN,NaN
73.713,599.026,-18.837,3.83,7.547,179.972,0.002,NaN,NaN
73.948,594.666,-18.408,1.831,7.546,179.972,0.002,NaN,NaN
74.448,585.5,-18.256,0.305,7.545,179.972,0.001,NaN,NaN
74.948,576.344,-18.367,-0.222,7.545,179.972,0.001,NaN,NaN
75.448,567.183,-18.279,0.177,7.544,179.972,0.001,NaN,NaN
75.948,558.028,-18.341,-0.125,7.544,179.972,0.001,NaN,NaN
76.448,548.87,-18.29,0.103,7.543,179.972,0.001,NaN,NaN
76.948,539.717,-18.324,-0.07,7.543,179.972,0.001,NaN,NaN
77.448,530.562,-18.294,0.061,7.542,179.972,0.001,NaN,NaN
77.948,521.41,-18.313,-0.038,7.542,179.972,0.001,NaN,NaN
78.448,512.259,-18.294,0.037,7.541,179.972,0.001,NaN,NaN
78.948,503.109,-18.304,-0.02,7.541,179.972,0.001,NaN,NaN
79.448,493.96,-18.292,0.024,7.54,179.972,0.001,NaN,NaN
79.948,484.813,-18.297,-0.009,7.54,179.972,0.001,NaN,NaN
80.448,475.666,-18.289,0.016,7.539,179.972,0.001,NaN,NaN
80.948,466.521,-18.291,-0.003,7.539,179.972,0.001,NaN,NaN
81.448,457.377,-18.285,0.011,7.538,179.972,0.001,NaN,NaN
81.948,448.235,-18.285,1.057e-4,7.538,179.972,0.001,NaN,NaN
82.448,439.093,-18.281,0.008,7.537,179.972,0.001,NaN,NaN
82.948,429.953,-18.28,0.002,7.537,179.972,0.001,NaN,NaN
83.448,420.814,-18.276,0.007,7.536,179.972,0.001,NaN,NaN
83.948,411.676,-18.275,0.003,7.536,179.972,0.001,NaN,NaN
84.448,402.539,-18.272,0.006,7.535,179.972,0.001,NaN,NaN
84.948,393.404,-18.27,0.004,7.535,179.972,0.001,NaN,NaN
85.448,384.27,-18.267,0.006,7.534,179.972,0.001,NaN,NaN
85.948,375.137,-18.265,0.004,7.534,179.972,0.001,NaN,NaN
86.448,366.005,-18.262,0.005,7.533,179.972,0.001,NaN,NaN
86.948,356.874,-18.26,0.004,7.533,179.972,0.001,NaN,NaN
87.448,347.745,-18.258,0.005,7.532,179.972,0.001,NaN,NaN
87.948,338.616,-18.255,0.005,7.532,179.972,0.001,NaN,NaN
88.448,329.489,-18.253,0.005,7.531,179.972,0.001,NaN,NaN
88.948,320.363,-18.251,0.005,7.531,179.972,0.001,NaN,NaN
89.448,311.239,-18.248,0.005,7.53,179.972,0.001,NaN,NaN
89.948,302.115,-18.246,0.005,7.53,179.972,0.001,NaN,NaN
90.448,292.993,-18.243,0.005,7.529,179.972,0.001,NaN,NaN
90.948,283.872,-18.241,0.005,7.529,179.972,0.001,NaN,NaN
91.448,274.752,-18.239,0.005,7.528,179.972,0.001,NaN,NaN
91.948,265.633,-18.236,0.005,7.528,179.972,0.001,NaN,NaN
92.448,256.516,-18.234,0.005,7.527,179.972,0.001,NaN,NaN
92.948,247.399,-18.231,0.005,7.527,179.972,0.001,NaN,NaN
93.448,238.284,-18.229,0.005,7.526,179.972,0.001,NaN,NaN
93.948,229.17,-18.227,0.005,7.526,179.972,0.001,NaN,NaN
94.448,220.057,-18.224,0.005,7.525,179.972,0.001,NaN,NaN
94.948,210.946,-18.222,0.005,7.525,179.972,0.001,NaN,NaN
95.448,201.835,-18.22,0.005,7.524,179.972,0.001,NaN,NaN
95.948,192.726,-18.217,0.005,7.524,179.972,0.001,NaN,NaN
96.448,183.618,-18.215,0.005,7.523,179.972,0.001,NaN,NaN
96.948,174.511,-18.213,0.005,7.523,179.972,0.001,NaN,NaN
97.448,165.406,-18.21,0.005,7.522,179.972,0.001,NaN,NaN
97.948,156.301,-18.208,0.005,7.522,179.972,0.001,NaN,NaN
98.448,147.198,-18.205,0.005,7.521,179.972,0.001,NaN,NaN
98.948,138.096,-18.203,0.005,7.521,179.972,0.001,NaN,NaN
99.448,128.995,-18.201,0.005,7.52,179.972,0.001,NaN,NaN
99.948,119.895,-18.198,0.005,7.52,179.972,0.001,NaN,NaN
100.448,110.796,-18.196,0.005,7.519,179.972,0.001,NaN,NaN
100.948,101.699,-18.194,0.005,7.519,179.972,0.001,NaN,NaN
101.448,92.603,-18.191,0.005,7.518,179.972,0.001,NaN,NaN
101.948,83.508,-18.189,0.005,7.518,179.972,0.001,NaN,NaN
102.448,74.414,-18.187,0.005,7.517,179.972,0.001,NaN,NaN
102.948,65.321,-18.184,0.005,7.517,179.972,0.001,NaN,NaN
103.448,56.23,-18.182,0.005,7.516,179.972,0.001,NaN,NaN
103.948,47.139,-18.18,0.005,7.516,179.972,0.001,NaN,NaN
104.448,38.05,-18.177,0.005,7.515,179.972,0.001,NaN,NaN
104.948,28.962,-18.175,0.005,7.515,179.972,0.001,NaN,NaN
105.448,19.875,-18.173,0.005,7.514,179.972,0.001,NaN,NaN
105.948,10.79,-18.17,0.005,7.514,179.972,0.001,NaN,NaN
106.448,1.705,-18.168,0.005,7.513,179.972,0.001,NaN,NaN
# Event GROUND_HIT occurred at t=106.541 seconds
# Event SIMULATION_END occurred at t=106.541 seconds
106.541,0,-18.167,0.005,7.513,179.972,0.001,NaN,NaN
