# L1420-10mph (Up to date)
# 813 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (73.6 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
30.851,4926.653,-76.851,0.083,863.182,0.072,14.289,NaN,NaN
31.351,4888.237,-76.809,0.084,856.019,0.072,14.364,NaN,NaN
31.851,4849.844,-76.766,0.087,848.822,0.073,14.424,NaN,NaN
32.351,4811.472,-76.722,0.089,841.598,0.073,14.471,NaN,NaN
32.851,4773.122,-76.677,0.09,834.353,0.074,14.509,NaN,NaN
33.351,4734.795,-76.631,0.09,827.091,0.074,14.538,NaN,NaN
33.851,4696.491,-76.586,0.09,819.816,0.075,14.561,NaN,NaN
34.351,4658.209,-76.541,0.09,812.531,0.075,14.58,NaN,NaN
34.851,4619.95,-76.496,0.09,805.237,0.076,14.594,NaN,NaN
35.351,4581.713,-76.451,0.09,797.937,0.076,14.606,NaN,NaN
35.851,4543.499,-76.406,0.09,790.632,0.077,14.615,NaN,NaN
36.351,4505.307,-76.361,0.09,783.323,0.078,14.622,NaN,NaN
36.851,4467.138,-76.316,0.09,776.01,0.078,14.628,NaN,NaN
37.351,4428.991,-76.271,0.089,768.695,0.079,14.632,NaN,NaN
37.851,4390.867,-76.227,0.089,761.378,0.079,14.636,NaN,NaN
38.351,4352.764,-76.183,0.089,754.06,0.08,14.639,NaN,NaN
38.851,4314.684,-76.138,0.089,746.74,0.081,14.641,NaN,NaN
39.351,4276.626,-76.094,0.088,739.419,0.081,14.643,NaN,NaN
39.851,4238.59,-76.05,0.088,732.097,0.082,14.644,NaN,NaN
40.351,4200.576,-76.006,0.088,724.775,0.083,14.645,NaN,NaN
40.851,4162.584,-75.963,0.088,717.452,0.083,14.646,NaN,NaN
41.351,4124.613,-75.919,0.087,710.129,0.084,14.647,NaN,NaN
41.851,4086.665,-75.875,0.087,702.806,0.085,14.647,NaN,NaN
42.351,4048.738,-75.832,0.087,695.482,0.085,14.648,NaN,NaN
42.851,4010.833,-75.789,0.087,688.158,0.086,14.648,NaN,NaN
43.351,3972.949,-75.746,0.086,680.834,0.087,14.648,NaN,NaN
43.851,3935.087,-75.703,0.086,673.51,0.088,14.648,NaN,NaN
44.351,3897.246,-75.66,0.086,666.186,0.089,14.649,NaN,NaN
44.851,3859.427,-75.617,0.086,658.861,0.089,14.649,NaN,NaN
45.351,3821.629,-75.574,0.085,651.537,0.09,14.649,NaN,NaN
45.851,3783.853,-75.532,0.085,644.212,0.091,14.649,NaN,NaN
46.351,3746.098,-75.489,0.085,636.888,0.092,14.649,NaN,NaN
46.851,3708.364,-75.447,0.085,629.563,0.093,14.649,NaN,NaN
47.351,3670.651,-75.405,0.084,622.239,0.094,14.649,NaN,NaN
47.851,3632.959,-75.363,0.084,614.914,0.095,14.649,NaN,NaN
48.351,3595.288,-75.321,0.084,607.59,0.096,14.649,NaN,NaN
48.851,3557.638,-75.279,0.084,600.265,0.097,14.649,NaN,NaN
49.351,3520.009,-75.237,0.083,592.94,0.098,14.649,NaN,NaN
49.851,3482.401,-75.196,0.083,585.616,0.099,14.649,NaN,NaN
50.351,3444.813,-75.154,0.083,578.291,0.1,14.649,NaN,NaN
50.851,3407.246,-75.113,0.083,570.966,0.101,14.649,NaN,NaN
51.351,3369.7,-75.072,0.083,563.641,0.102,14.649,NaN,NaN
51.851,3332.175,-75.03,0.082,556.317,0.103,14.649,NaN,NaN
52.351,3294.67,-74.989,0.082,548.992,0.104,14.65,NaN,NaN
52.851,3257.185,-74.948,0.082,541.667,0.106,14.65,NaN,NaN
53.351,3219.722,-74.907,0.083,534.342,0.107,14.65,NaN,NaN
53.851,3182.279,-74.865,0.084,527.018,0.108,14.65,NaN,NaN
54.351,3144.857,-74.822,0.085,519.693,0.109,14.65,NaN,NaN
54.851,3107.457,-74.78,0.085,512.368,0.111,14.65,NaN,NaN
55.351,3070.077,-74.737,0.085,505.043,0.112,14.65,NaN,NaN
55.851,3032.72,-74.694,0.085,497.719,0.114,14.65,NaN,NaN
56.351,2995.383,-74.652,0.085,490.394,0.115,14.65,NaN,NaN
56.851,2958.068,-74.609,0.085,483.069,0.117,14.65,NaN,NaN
57.351,2920.774,-74.567,0.085,475.744,0.118,14.65,NaN,NaN
57.851,2883.501,-74.524,0.085,468.419,0.12,14.65,NaN,NaN
58.351,2846.249,-74.482,0.084,461.094,0.122,14.65,NaN,NaN
58.851,2809.019,-74.44,0.084,453.769,0.123,14.65,NaN,NaN
59.351,2771.809,-74.398,0.084,446.445,0.125,14.65,NaN,NaN
59.851,2734.62,-74.357,0.084,439.12,0.127,14.65,NaN,NaN
60.351,2697.453,-74.315,0.083,431.795,0.129,14.65,NaN,NaN
60.851,2660.306,-74.273,0.083,424.47,0.131,14.65,NaN,NaN
61.351,2623.179,-74.232,0.083,417.145,0.133,14.65,NaN,NaN
61.851,2586.074,-74.19,0.083,409.82,0.135,14.65,NaN,NaN
62.351,2548.989,-74.149,0.082,402.495,0.137,14.65,NaN,NaN
62.851,2511.925,-74.108,0.082,395.17,0.139,14.65,NaN,NaN
63.351,2474.881,-74.067,0.082,387.845,0.142,14.65,NaN,NaN
63.851,2437.858,-74.026,0.082,380.52,0.144,14.65,NaN,NaN
64.351,2400.855,-73.985,0.082,373.195,0.147,14.65,NaN,NaN
64.851,2363.872,-73.945,0.081,365.87,0.149,14.65,NaN,NaN
65.351,2326.91,-73.904,0.081,358.545,0.152,14.65,NaN,NaN
65.851,2289.968,-73.864,0.081,351.22,0.155,14.65,NaN,NaN
66.351,2253.047,-73.823,0.081,343.895,0.158,14.65,NaN,NaN
66.851,2216.145,-73.783,0.08,336.57,0.161,14.65,NaN,NaN
67.351,2179.263,-73.743,0.08,329.245,0.165,14.65,NaN,NaN
67.851,2142.402,-73.703,0.08,321.92,0.168,14.65,NaN,NaN
68.351,2105.561,-73.663,0.08,314.595,0.172,14.65,NaN,NaN
68.851,2068.739,-73.623,0.08,307.27,0.175,14.65,NaN,NaN
69.351,2031.937,-73.583,0.079,299.945,0.179,14.65,NaN,NaN
69.851,1995.156,-73.544,0.079,292.62,0.183,14.65,NaN,NaN
70.351,1958.394,-73.504,0.079,285.295,0.188,14.65,NaN,NaN
70.851,1921.651,-73.465,0.079,277.97,0.192,14.65,NaN,NaN
71.351,1884.929,-73.426,0.079,270.645,0.197,14.65,NaN,NaN
71.851,1848.225,-73.387,0.078,263.32,0.202,14.65,NaN,NaN
72.351,1811.542,-73.347,0.078,255.995,0.208,14.65,NaN,NaN
72.851,1774.878,-73.308,0.078,248.669,0.213,14.65,NaN,NaN
73.351,1738.233,-73.27,0.078,241.344,0.219,14.65,NaN,NaN
73.851,1701.608,-73.231,0.078,234.019,0.226,14.65,NaN,NaN
74.351,1665.003,-73.192,0.077,226.694,0.233,14.65,NaN,NaN
74.851,1628.416,-73.154,0.077,219.369,0.24,14.65,NaN,NaN
75.351,1591.849,-73.115,0.078,212.044,0.248,14.65,NaN,NaN
75.851,1555.301,-73.075,0.079,204.719,0.256,14.65,NaN,NaN
76.351,1518.774,-73.035,0.08,197.394,0.265,14.65,NaN,NaN
76.851,1482.266,-72.995,0.08,190.068,0.275,14.65,NaN,NaN
77.351,1445.779,-72.955,0.08,182.743,0.285,14.65,NaN,NaN
77.851,1409.311,-72.915,0.08,175.418,0.296,14.65,NaN,NaN
78.351,1372.864,-72.875,0.08,168.093,0.309,14.65,NaN,NaN
78.851,1336.437,-72.835,0.08,160.768,0.322,14.651,NaN,NaN
79.351,1300.029,-72.795,0.08,153.443,0.337,14.651,NaN,NaN
79.851,1263.642,-72.755,0.08,146.118,0.353,14.651,NaN,NaN
80.351,1227.274,-72.715,0.079,138.792,0.371,14.651,NaN,NaN
80.851,1190.927,-72.675,0.079,131.467,0.391,14.651,NaN,NaN
81.351,1154.599,-72.636,0.079,124.142,0.413,14.651,NaN,NaN
81.851,1118.291,-72.596,0.079,116.817,0.438,14.651,NaN,NaN
82.351,1082.003,-72.557,0.079,109.492,0.466,14.651,NaN,NaN
82.851,1045.734,-72.518,0.078,102.167,0.499,14.651,NaN,NaN
83.351,1009.485,-72.479,0.078,94.842,0.536,14.651,NaN,NaN
83.851,973.255,-72.44,0.078,87.517,0.58,14.651,NaN,NaN
84.351,937.045,-72.401,0.078,80.192,0.632,14.651,NaN,NaN
84.851,900.854,-72.362,0.078,72.867,0.694,14.651,NaN,NaN
85.351,864.683,-72.323,0.077,65.542,0.77,14.651,NaN,NaN
85.851,828.531,-72.285,0.077,58.218,0.865,14.651,NaN,NaN
86.351,792.398,-72.246,0.077,50.893,0.987,14.651,NaN,NaN
86.851,756.284,-72.208,0.077,43.569,1.151,14.651,NaN,NaN
87.351,720.19,-72.17,0.077,36.245,1.381,14.651,NaN,NaN
87.851,684.115,-72.131,0.076,28.923,1.727,14.651,NaN,NaN
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=87.852 seconds
88.351,648.058,-72.093,0.076,21.601,2.308,14.651,NaN,NaN
88.353,647.934,-70.453,939.424,21.576,2.311,14.651,NaN,NaN
88.354,647.864,-69.557,895.711,21.561,2.312,14.651,NaN,NaN
88.355,647.795,-68.685,872.269,21.547,2.314,14.652,NaN,NaN
88.356,647.727,-67.835,849.729,21.532,2.316,14.652,NaN,NaN
88.357,647.659,-67.007,828.045,21.517,2.317,14.652,NaN,NaN
88.358,647.593,-66.2,807.173,21.503,2.319,14.652,NaN,NaN
88.359,647.527,-65.413,787.075,21.488,2.32,14.652,NaN,NaN
88.36,647.462,-64.645,767.712,21.473,2.322,14.652,NaN,NaN
88.361,647.398,-63.896,749.048,21.459,2.323,14.653,NaN,NaN
88.362,647.334,-63.165,731.05,21.444,2.325,14.653,NaN,NaN
88.363,647.271,-62.451,713.686,21.43,2.327,14.653,NaN,NaN
88.364,647.209,-61.754,696.928,21.415,2.328,14.653,NaN,NaN
88.365,647.148,-61.074,680.747,21.4,2.33,14.653,NaN,NaN
88.366,647.087,-60.408,665.117,21.386,2.331,14.653,NaN,NaN
88.367,647.027,-59.758,650.014,21.371,2.333,14.654,NaN,NaN
88.368,646.967,-59.123,635.413,21.356,2.334,14.654,NaN,NaN
88.369,646.909,-58.502,621.292,21.342,2.336,14.654,NaN,NaN
88.37,646.85,-57.894,607.632,21.327,2.338,14.654,NaN,NaN
88.371,646.793,-57.3,594.411,21.312,2.339,14.654,NaN,NaN
88.372,646.736,-56.718,581.611,21.298,2.341,14.654,NaN,NaN
88.373,646.679,-56.149,569.215,21.283,2.342,14.654,NaN,NaN
88.374,646.623,-55.592,557.206,21.268,2.344,14.654,NaN,NaN
88.375,646.568,-55.046,545.567,21.254,2.346,14.655,NaN,NaN
88.376,646.513,-54.512,534.284,21.239,2.347,14.655,NaN,NaN
88.377,646.459,-53.989,523.342,21.225,2.349,14.655,NaN,NaN
88.378,646.405,-53.476,512.727,21.21,2.351,14.655,NaN,NaN
88.379,646.352,-52.973,502.427,21.195,2.352,14.655,NaN,NaN
88.38,646.299,-52.481,492.43,21.181,2.354,14.655,NaN,NaN
88.381,646.247,-51.998,482.723,21.166,2.355,14.655,NaN,NaN
88.382,646.195,-51.525,473.295,21.151,2.357,14.655,NaN,NaN
88.383,646.144,-51.061,464.136,21.137,2.359,14.655,NaN,NaN
88.384,646.093,-50.606,455.235,21.122,2.36,14.656,NaN,NaN
88.385,646.043,-50.159,446.583,21.107,2.362,14.656,NaN,NaN
88.386,645.993,-49.721,438.171,21.093,2.364,14.656,NaN,NaN
88.387,645.943,-49.291,429.99,21.078,2.365,14.656,NaN,NaN
88.388,645.894,-48.869,422.032,21.063,2.367,14.656,NaN,NaN
88.389,645.846,-48.454,414.288,21.049,2.368,14.656,NaN,NaN
88.39,645.797,-48.048,406.751,21.034,2.37,14.656,NaN,NaN
88.391,645.75,-47.648,399.413,21.02,2.372,14.656,NaN,NaN
88.392,645.702,-47.256,392.268,21.005,2.373,14.656,NaN,NaN
88.393,645.655,-46.871,385.309,20.99,2.375,14.656,NaN,NaN
88.394,645.608,-46.492,378.529,20.976,2.377,14.657,NaN,NaN
88.395,645.562,-46.12,371.923,20.961,2.378,14.657,NaN,NaN
88.396,645.516,-45.755,365.484,20.946,2.38,14.657,NaN,NaN
88.397,645.471,-45.396,359.207,20.932,2.382,14.657,NaN,NaN
88.398,645.425,-45.043,353.086,20.917,2.383,14.657,NaN,NaN
88.399,645.381,-44.695,347.117,20.902,2.385,14.657,NaN,NaN
88.4,645.336,-44.354,341.294,20.888,2.387,14.657,NaN,NaN
88.401,645.292,-44.018,335.612,20.873,2.388,14.657,NaN,NaN
88.402,645.248,-43.688,330.068,20.858,2.39,14.657,NaN,NaN
88.403,645.204,-43.364,324.656,20.844,2.392,14.657,NaN,NaN
88.404,645.161,-43.044,319.373,20.829,2.393,14.657,NaN,NaN
88.405,645.118,-42.73,314.214,20.815,2.395,14.657,NaN,NaN
88.406,645.076,-42.421,309.176,20.8,2.397,14.657,NaN,NaN
88.407,645.034,-42.117,304.254,20.785,2.398,14.658,NaN,NaN
88.408,644.992,-41.817,299.446,20.771,2.4,14.658,NaN,NaN
88.409,644.95,-41.523,294.748,20.756,2.402,14.658,NaN,NaN
88.41,644.909,-41.232,290.156,20.741,2.403,14.658,NaN,NaN
88.411,644.867,-40.947,285.667,20.727,2.405,14.658,NaN,NaN
88.412,644.827,-40.665,281.278,20.712,2.407,14.658,NaN,NaN
88.413,644.786,-40.388,276.987,20.697,2.409,14.658,NaN,NaN
88.414,644.746,-40.116,272.79,20.683,2.41,14.658,NaN,NaN
88.415,644.706,-39.847,268.685,20.668,2.412,14.658,NaN,NaN
88.416,644.666,-39.582,264.668,20.653,2.414,14.658,NaN,NaN
88.417,644.627,-39.322,260.738,20.639,2.415,14.658,NaN,NaN
88.418,644.587,-39.065,256.892,20.624,2.417,14.658,NaN,NaN
88.419,644.549,-38.812,253.128,20.609,2.419,14.658,NaN,NaN
88.42,644.51,-38.562,249.443,20.595,2.42,14.658,NaN,NaN
88.421,644.471,-38.316,245.835,20.58,2.422,14.658,NaN,NaN
88.422,644.433,-38.074,242.302,20.566,2.424,14.658,NaN,NaN
88.423,644.395,-37.835,238.842,20.551,2.426,14.658,NaN,NaN
88.424,644.358,-37.6,235.452,20.536,2.427,14.659,NaN,NaN
88.425,644.32,-37.368,232.132,20.522,2.429,14.659,NaN,NaN
88.426,644.283,-37.137,228.879,20.507,2.431,14.659,NaN,NaN
88.427,644.244,-36.904,225.664,20.492,2.433,14.659,NaN,NaN
88.428,644.206,-36.671,222.449,20.476,2.434,14.659,NaN,NaN
88.429,644.167,-36.436,219.235,20.461,2.436,14.659,NaN,NaN
88.43,644.127,-36.199,216.023,20.445,2.438,14.659,NaN,NaN
88.431,644.086,-35.961,212.811,20.428,2.44,14.659,NaN,NaN
88.432,644.045,-35.722,209.6,20.412,2.442,14.659,NaN,NaN
88.434,644.004,-35.481,206.39,20.394,2.444,14.659,NaN,NaN
88.435,643.962,-35.238,203.181,20.377,2.446,14.659,NaN,NaN
88.436,643.919,-34.994,199.973,20.359,2.448,14.659,NaN,NaN
88.437,643.875,-34.748,196.766,20.341,2.451,14.659,NaN,NaN
88.438,643.831,-34.5,193.56,20.322,2.453,14.659,NaN,NaN
88.44,643.786,-34.251,190.356,20.303,2.455,14.659,NaN,NaN
88.441,643.74,-34,187.153,20.283,2.458,14.659,NaN,NaN
88.442,643.694,-33.747,183.95,20.263,2.46,14.659,NaN,NaN
88.444,643.646,-33.493,180.749,20.242,2.463,14.659,NaN,NaN
88.445,643.598,-33.236,177.55,20.221,2.465,14.66,NaN,NaN
88.447,643.549,-32.978,174.352,20.2,2.468,14.66,NaN,NaN
88.448,643.499,-32.718,171.155,20.177,2.47,14.66,NaN,NaN
88.45,643.448,-32.456,167.959,20.154,2.473,14.66,NaN,NaN
88.451,643.396,-32.192,164.765,20.131,2.476,14.66,NaN,NaN
88.453,643.344,-31.925,161.573,20.107,2.479,14.66,NaN,NaN
88.455,643.29,-31.657,158.382,20.082,2.482,14.66,NaN,NaN
88.457,643.235,-31.387,155.193,20.057,2.485,14.66,NaN,NaN
88.458,643.179,-31.114,152.005,20.03,2.489,14.66,NaN,NaN
88.46,643.122,-30.839,148.819,20.003,2.492,14.66,NaN,NaN
88.462,643.063,-30.562,145.635,19.975,2.495,14.66,NaN,NaN
88.464,643.003,-30.282,142.453,19.947,2.499,14.66,NaN,NaN
88.466,642.942,-30,139.273,19.917,2.503,14.66,NaN,NaN
88.468,642.88,-29.716,136.095,19.886,2.507,14.66,NaN,NaN
88.47,642.816,-29.429,132.919,19.855,2.511,14.66,NaN,NaN
88.473,642.751,-29.139,129.746,19.822,2.515,14.661,NaN,NaN
88.475,642.684,-28.847,126.575,19.788,2.519,14.661,NaN,NaN
88.477,642.615,-28.552,123.406,19.753,2.523,14.661,NaN,NaN
88.48,642.545,-28.254,120.239,19.717,2.528,14.661,NaN,NaN
88.482,642.473,-27.953,117.076,19.679,2.533,14.661,NaN,NaN
88.485,642.398,-27.649,113.915,19.64,2.538,14.661,NaN,NaN
88.488,642.322,-27.342,110.757,19.6,2.543,14.661,NaN,NaN
88.491,642.244,-27.032,107.602,19.557,2.549,14.661,NaN,NaN
88.494,642.163,-26.719,104.45,19.513,2.554,14.661,NaN,NaN
88.497,642.08,-26.402,101.302,19.468,2.56,14.661,NaN,NaN
88.5,641.995,-26.082,98.158,19.42,2.567,14.661,NaN,NaN
88.503,641.906,-25.759,95.017,19.37,2.573,14.661,NaN,NaN
88.507,641.815,-25.431,91.88,19.318,2.58,14.661,NaN,NaN
88.511,641.721,-25.1,88.747,19.263,2.588,14.662,NaN,NaN
88.515,641.623,-24.765,85.619,19.206,2.595,14.662,NaN,NaN
88.519,641.522,-24.426,82.495,19.146,2.603,14.662,NaN,NaN
88.523,641.417,-24.083,79.377,19.082,2.612,14.662,NaN,NaN
88.528,641.308,-23.735,76.264,19.016,2.621,14.662,NaN,NaN
88.532,641.195,-23.383,73.157,18.945,2.631,14.662,NaN,NaN
88.538,641.077,-23.027,70.055,18.871,2.641,14.662,NaN,NaN
88.543,640.954,-22.665,66.961,18.791,2.652,14.662,NaN,NaN
88.549,640.825,-22.299,63.874,18.707,2.664,14.662,NaN,NaN
88.555,640.69,-21.927,60.794,18.618,2.677,14.662,NaN,NaN
88.561,640.548,-21.551,57.722,18.522,2.691,14.662,NaN,NaN
88.568,640.398,-21.168,54.66,18.42,2.706,14.663,NaN,NaN
88.576,640.241,-20.78,51.607,18.31,2.722,14.663,NaN,NaN
88.584,640.074,-20.387,48.566,18.191,2.74,14.663,NaN,NaN
88.593,639.897,-19.987,45.536,18.063,2.759,14.663,NaN,NaN
88.602,639.708,-19.581,42.519,17.923,2.781,14.663,NaN,NaN
88.613,639.506,-19.169,39.517,17.77,2.805,14.663,NaN,NaN
88.624,639.288,-18.75,36.53,17.602,2.831,14.663,NaN,NaN
88.637,639.054,-18.325,33.562,17.417,2.862,14.663,NaN,NaN
88.651,638.798,-17.893,30.615,17.21,2.896,14.664,NaN,NaN
88.667,638.518,-17.455,27.692,16.978,2.935,14.664,NaN,NaN
88.685,638.21,-17.011,24.795,16.716,2.982,14.664,NaN,NaN
88.705,637.865,-16.56,21.931,16.415,3.036,14.664,NaN,NaN
88.729,637.476,-16.105,19.105,16.066,3.102,14.664,NaN,NaN
88.757,637.029,-15.646,16.324,15.654,3.184,14.664,NaN,NaN
88.791,636.507,-15.186,13.599,15.159,3.288,14.664,NaN,NaN
88.833,635.881,-14.727,10.945,14.546,3.426,14.665,NaN,NaN
88.886,635.104,-14.278,8.383,13.761,3.622,14.665,NaN,NaN
88.959,634.089,-13.849,5.947,12.705,3.923,14.665,NaN,NaN
89.064,632.656,-13.462,3.69,11.17,4.463,14.665,NaN,NaN
89.238,630.337,-13.163,1.714,8.625,5.783,14.666,NaN,NaN
89.623,625.285,-13.075,0.229,3.06,16.493,14.666,NaN,NaN
90.123,618.723,-13.174,-0.199,4.483,168.83,14.666,NaN,NaN
90.623,612.173,-13.026,0.296,11.764,175.768,14.666,NaN,NaN
91.123,605.607,-13.238,-0.424,19.084,177.394,14.666,NaN,NaN
91.623,599.065,-12.926,0.624,26.412,178.118,14.666,NaN,NaN
92.123,592.49,-13.375,-0.898,33.742,178.527,14.666,NaN,NaN
92.623,585.967,-12.716,1.319,41.073,178.791,14.666,NaN,NaN
93.123,579.372,-13.664,-1.897,48.405,178.974,14.666,NaN,NaN
93.472,574.767,-12.687,2.796,53.53,179.073,14.666,NaN,NaN
93.71,571.691,-13.169,-2.024,57.019,179.13,14.666,NaN,NaN
94.045,567.307,-13.064,0.311,61.921,179.199,14.666,NaN,NaN
94.545,560.75,-13.163,-0.196,69.254,179.284,14.666,NaN,NaN
95.045,554.205,-13.017,0.292,76.586,179.353,14.666,NaN,NaN
95.545,547.645,-13.226,-0.418,83.919,179.409,14.666,NaN,NaN
96.045,541.109,-12.917,0.617,91.251,179.457,14.666,NaN,NaN
96.545,534.539,-13.362,-0.889,98.584,179.498,14.666,NaN,NaN
97.045,528.022,-12.708,1.307,105.917,179.533,14.666,NaN,NaN
97.545,521.432,-13.65,-1.883,113.25,179.563,14.666,NaN,NaN
97.896,516.802,-12.672,2.779,118.41,179.582,14.666,NaN,NaN
98.136,513.712,-13.161,-2.046,121.919,179.594,14.666,NaN,NaN
98.466,509.381,-13.052,0.33,126.764,179.61,14.666,NaN,NaN
98.966,502.83,-13.153,-0.202,134.097,179.631,14.666,NaN,NaN
99.466,496.291,-13.003,0.301,141.43,179.651,14.666,NaN,NaN
99.966,489.735,-13.219,-0.432,148.763,179.668,14.666,NaN,NaN
100.466,483.206,-12.9,0.638,156.096,179.684,14.666,NaN,NaN
100.966,476.641,-13.36,-0.921,163.429,179.698,14.666,NaN,NaN
101.466,470.13,-12.682,1.357,170.762,179.711,14.666,NaN,NaN
101.961,463.613,-13.651,-1.957,178.021,179.723,14.666,NaN,NaN
102.299,459.157,-12.689,2.843,182.984,179.731,14.666,NaN,NaN
102.533,456.144,-13.135,-1.915,186.406,179.736,14.666,NaN,NaN
102.885,451.53,-13.045,0.257,191.575,179.743,14.666,NaN,NaN
103.385,444.984,-13.137,-0.184,198.908,179.752,14.666,NaN,NaN
103.885,438.45,-12.999,0.275,206.241,179.761,14.666,NaN,NaN
104.385,431.901,-13.197,-0.395,213.574,179.769,14.666,NaN,NaN
104.885,425.376,-12.905,0.585,220.907,179.777,14.666,NaN,NaN
105.385,418.818,-13.327,-0.845,228.24,179.784,14.666,NaN,NaN
105.885,412.31,-12.704,1.247,235.573,179.791,14.666,NaN,NaN
106.385,405.733,-13.605,-1.802,242.906,179.798,14.666,NaN,NaN
106.752,400.917,-12.626,2.666,248.291,179.802,14.666,NaN,NaN
107.002,397.701,-13.166,-2.164,251.949,179.805,14.666,NaN,NaN
107.314,393.617,-13.022,0.46,256.524,179.808,14.666,NaN,NaN
107.814,387.075,-13.144,-0.244,263.857,179.814,14.666,NaN,NaN
108.314,380.549,-12.962,0.363,271.19,179.819,14.666,NaN,NaN
108.814,374.002,-13.224,-0.524,278.523,179.824,14.666,NaN,NaN
109.314,367.487,-12.837,0.774,285.856,179.828,14.666,NaN,NaN
109.814,360.928,-13.398,-1.121,293.189,179.833,14.666,NaN,NaN
110.314,354.436,-12.569,1.656,300.522,179.837,14.666,NaN,NaN
110.719,349.147,-13.539,-2.392,306.465,179.84,14.666,NaN,NaN
110.997,345.471,-12.875,2.384,310.547,179.842,14.666,NaN,NaN
111.274,341.875,-13.129,-0.918,314.603,179.844,14.666,NaN,NaN
111.774,335.352,-12.964,0.33,321.936,179.848,14.666,NaN,NaN
112.274,328.81,-13.202,-0.477,329.269,179.851,14.666,NaN,NaN
112.774,322.298,-12.849,0.706,336.602,179.855,14.666,NaN,NaN
113.274,315.745,-13.36,-1.023,343.935,179.858,14.666,NaN,NaN
113.774,309.254,-12.604,1.513,351.268,179.861,14.666,NaN,NaN
114.217,303.454,-13.574,-2.189,357.767,179.863,14.666,NaN,NaN
114.52,299.462,-12.783,2.61,362.21,179.865,14.666,NaN,NaN
114.773,296.188,-13.117,-1.322,365.918,179.866,14.666,NaN,NaN
115.273,289.669,-12.959,0.315,373.251,179.869,14.666,NaN,NaN
115.773,283.132,-13.187,-0.455,380.584,179.872,14.666,NaN,NaN
116.273,276.623,-12.85,0.675,387.917,179.874,14.666,NaN,NaN
116.773,270.076,-13.339,-0.979,395.25,179.877,14.666,NaN,NaN
117.273,263.588,-12.614,1.45,402.583,179.879,14.666,NaN,NaN
117.735,257.536,-13.585,-2.101,409.358,179.881,14.666,NaN,NaN
118.05,253.392,-12.731,2.712,413.977,179.882,14.666,NaN,NaN
118.293,250.248,-13.104,-1.534,417.547,179.883,14.666,NaN,NaN
118.73,244.547,-12.976,0.293,423.959,179.885,14.666,NaN,NaN
119.23,238.017,-13.143,-0.333,431.292,179.887,14.666,NaN,NaN
119.73,231.508,-12.895,0.496,438.625,179.889,14.666,NaN,NaN
120.23,224.971,-13.255,-0.72,445.959,179.891,14.666,NaN,NaN
120.73,218.477,-12.721,1.067,453.292,179.893,14.666,NaN,NaN
121.23,211.922,-13.496,-1.55,460.625,179.894,14.666,NaN,NaN
121.656,206.384,-12.516,2.302,466.87,179.896,14.666,NaN,NaN
121.946,202.653,-13.246,-2.521,471.118,179.897,14.666,NaN,NaN
122.212,199.159,-12.967,1.044,475.028,179.898,14.666,NaN,NaN
122.712,192.634,-13.135,-0.334,482.361,179.899,14.666,NaN,NaN
123.212,186.129,-12.885,0.498,489.694,179.901,14.666,NaN,NaN
123.712,179.595,-13.247,-0.724,497.027,179.902,14.666,NaN,NaN
124.212,173.106,-12.71,1.074,504.36,179.904,14.666,NaN,NaN
124.712,166.556,-13.491,-1.562,511.693,179.905,14.666,NaN,NaN
125.135,161.064,-12.51,2.322,517.888,179.906,14.666,NaN,NaN
125.422,157.372,-13.23,-2.507,522.096,179.907,14.666,NaN,NaN
125.689,153.864,-12.96,1.007,526.025,179.908,14.666,NaN,NaN
126.189,147.343,-13.125,-0.329,533.358,179.909,14.666,NaN,NaN
126.689,140.842,-12.879,0.491,540.691,179.91,14.666,NaN,NaN
127.189,134.313,-13.236,-0.714,548.024,179.912,14.666,NaN,NaN
127.689,127.828,-12.706,1.061,555.357,179.913,14.666,NaN,NaN
128.189,121.282,-13.478,-1.544,562.69,179.914,14.666,NaN,NaN
128.616,115.738,-12.497,2.299,568.95,179.915,14.666,NaN,NaN
128.906,112.011,-13.231,-2.534,573.2,179.916,14.666,NaN,NaN
129.171,108.544,-12.951,1.056,577.084,179.916,14.666,NaN,NaN
129.671,102.027,-13.117,-0.331,584.417,179.917,14.666,NaN,NaN
130.171,95.53,-12.87,0.494,591.75,179.918,14.666,NaN,NaN
130.671,89.006,-13.229,-0.719,599.083,179.919,14.666,NaN,NaN
131.171,82.525,-12.695,1.07,606.416,179.92,14.666,NaN,NaN
131.671,75.983,-13.474,-1.559,613.749,179.921,14.666,NaN,NaN
132.093,70.496,-12.492,2.323,619.947,179.922,14.666,NaN,NaN
132.38,66.814,-13.213,-2.517,624.148,179.923,14.666,NaN,NaN
132.646,63.328,-12.944,1.009,628.057,179.923,14.666,NaN,NaN
133.146,56.816,-13.107,-0.325,635.39,179.924,14.666,NaN,NaN
133.646,50.323,-12.864,0.486,642.723,179.925,14.666,NaN,NaN
134.146,43.803,-13.218,-0.708,650.056,179.926,14.666,NaN,NaN
134.646,37.325,-12.69,1.055,657.389,179.927,14.666,NaN,NaN
