# L1420-5mph (Up to date)
# 751 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (96.5 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.751,60.522,168.163,237.113,0.024,-179.995,0.442,3.374,0.444
0.801,69.228,180.073,238.29,0.008,-0.032,0.846,3.454,0.444
0.851,78.531,192.041,239.413,0.063,-0.007,1.376,3.533,0.445
0.901,88.433,204.063,240.482,0.148,-0.005,2.041,3.506,0.445
0.951,98.938,216.137,241.501,0.269,-0.004,2.842,3.469,0.446
1.001,110.048,228.262,242.489,0.434,-0.003,3.776,3.443,0.446
1.051,121.766,240.452,243.818,0.649,-0.003,4.829,3.431,0.447
1.101,134.095,252.721,245.398,0.919,-0.003,5.979,3.433,0.447
1.151,147.04,265.071,247.017,1.248,-0.003,7.192,3.451,0.448
1.201,160.604,277.502,248.692,1.638,-0.002,8.425,3.485,0.449
1.251,174.792,290.019,250.424,2.09,-0.002,9.631,3.534,0.449
1.301,189.609,302.624,252.193,2.6,-0.002,10.763,3.594,0.45
1.351,205.057,315.318,253.965,3.164,-0.001,11.782,3.663,0.451
1.401,221.142,328.099,255.7,3.776,-0.001,12.66,3.685,0.451
1.451,237.869,340.966,257.372,4.428,-7.649e-4,13.394,3.656,0.452
1.501,255.241,353.915,258.96,5.113,-5.207e-4,13.999,3.644,0.453
1.551,273.26,366.855,258.745,5.826,-2.91e-4,14.515,3.65,0.454
1.601,291.924,379.708,256.968,6.564,-7.064e-5,15.006,3.678,0.455
1.651,311.229,392.47,255.095,7.328,1.381e-4,15.547,3.724,0.456
1.701,331.169,405.135,253.118,8.121,3.323e-4,16.205,3.783,0.457
1.751,351.74,417.699,251.047,8.951,5.063e-4,17.022,3.806,0.458
1.801,372.937,430.158,248.929,9.826,6.485e-4,18.002,3.787,0.459
1.851,394.753,442.511,246.845,10.753,7.539e-4,19.104,3.787,0.46
1.901,417.185,454.762,244.865,11.737,8.308e-4,20.249,3.809,0.461
1.951,440.227,466.918,242.995,12.777,8.923e-4,21.341,3.852,0.462
2.001,463.875,478.981,241.168,13.869,9.5e-4,22.295,3.908,0.463
2.051,488.122,490.912,238.459,15.004,0.001,23.071,3.902,0.464
2.101,512.962,502.665,234.84,16.173,0.001,23.686,3.897,0.465
2.151,538.384,514.233,231.087,17.371,0.001,24.222,3.913,0.466
2.201,564.381,525.61,227.198,18.596,0.001,24.791,3.951,0.467
2.251,590.941,536.788,223.188,19.852,0.002,25.487,4.002,0.469
2.301,618.055,547.764,219.127,21.147,0.002,26.345,3.989,0.47
2.351,645.712,558.538,215.132,22.488,0.002,27.322,3.994,0.471
2.401,673.904,569.116,211.288,23.879,0.002,28.31,4.02,0.472
2.451,702.619,579.504,207.559,25.317,0.002,29.189,4.064,0.473
2.501,731.85,589.711,203.874,26.795,0.003,29.895,4.072,0.474
2.551,761.587,599.763,200.718,28.304,0.003,30.454,4.075,0.475
2.601,791.823,609.662,197.566,29.84,0.003,30.968,4.098,0.477
2.651,822.549,619.398,194.274,31.403,0.003,31.564,4.137,0.478
2.701,853.759,628.967,190.921,32.999,0.003,32.309,4.145,0.479
2.751,885.442,638.37,187.644,34.635,0.004,33.169,4.152,0.48
2.801,917.592,647.612,184.53,36.316,0.004,34.028,4.179,0.481
2.851,950.2,656.703,181.514,38.036,0.004,34.769,4.215,0.482
2.901,983.259,665.643,178.454,39.79,0.004,35.353,4.216,0.483
2.951,1016.757,674.28,172.337,41.57,0.004,35.844,4.232,0.485
3.001,1050.663,681.949,152.903,43.373,0.005,36.326,4.262,0.486
3.051,1084.877,686.621,93.116,45.2,0.005,36.748,4.267,0.486
3.101,1119.228,687.396,15.484,47.044,0.005,37.013,4.267,0.486
3.151,1153.542,685.157,-44.546,48.896,0.005,37.072,4.276,0.486
3.201,1187.723,682.107,-60.689,50.748,0.005,36.992,4.281,0.486
# Event BURNOUT occurred at t=3.24 seconds
3.24,1214.099,679.264,-73.118,52.179,0.005,36.835,4.269,0.485
3.29,1247.964,675.342,-78.145,54.014,0.006,36.584,4.267,0.485
3.34,1281.634,671.448,-77.598,55.838,0.006,36.37,4.275,0.484
3.39,1315.11,667.581,-77.084,57.652,0.006,36.237,4.268,0.484
3.44,1348.393,663.74,-76.526,59.462,0.006,36.164,4.26,0.483
3.49,1381.484,659.929,-75.891,61.269,0.006,36.089,4.263,0.483
3.54,1414.386,656.151,-75.225,63.07,0.006,35.96,4.268,0.482
3.59,1447.1,652.406,-74.592,64.864,0.006,35.77,4.256,0.482
3.64,1479.627,648.691,-74.029,66.647,0.007,35.558,4.254,0.481
3.69,1511.97,645.003,-73.529,68.42,0.007,35.373,4.26,0.481
3.74,1544.128,641.338,-73.051,70.185,0.007,35.244,4.255,0.481
3.79,1576.104,637.698,-72.548,71.945,0.007,35.159,4.248,0.48
3.84,1607.898,634.084,-71.996,73.701,0.007,35.077,4.249,0.48
3.89,1639.513,630.498,-71.418,75.452,0.007,34.962,4.256,0.479
3.94,1670.948,626.942,-70.858,77.197,0.008,34.804,4.246,0.479
3.99,1702.207,623.412,-70.343,78.932,0.008,34.622,4.242,0.478
4.04,1733.29,619.907,-69.878,80.659,0.008,34.45,4.245,0.478
4.09,1764.198,616.424,-69.44,82.378,0.008,34.314,4.246,0.478
4.14,1794.933,612.963,-68.997,84.091,0.008,34.214,4.239,0.477
4.19,1825.495,609.524,-68.527,85.8,0.008,34.129,4.236,0.477
4.24,1855.886,606.11,-68.029,87.504,0.008,34.033,4.24,0.476
4.29,1886.106,602.722,-67.528,89.202,0.009,33.908,4.238,0.476
4.34,1916.158,599.357,-67.049,90.894,0.009,33.757,4.232,0.476
4.39,1946.042,596.016,-66.607,92.578,0.009,33.599,4.231,0.475
4.44,1975.76,592.696,-66.195,94.254,0.009,33.455,4.234,0.475
4.49,2005.312,589.396,-65.798,95.924,0.009,33.338,4.232,0.475
4.54,2034.7,586.116,-65.394,97.588,0.009,33.244,4.227,0.474
4.59,2063.924,582.857,-64.97,99.248,0.009,33.157,4.226,0.474
4.64,2092.986,579.62,-64.532,100.904,0.01,33.06,4.229,0.474
4.69,2121.887,576.404,-64.094,102.554,0.01,32.944,4.227,0.473
4.74,2150.627,573.21,-63.673,104.198,0.01,32.81,4.222,0.473
4.79,2179.208,570.037,-63.278,105.835,0.01,32.67,4.221,0.472
4.84,2207.631,566.882,-62.905,107.465,0.01,32.541,4.223,0.472
4.89,2235.897,563.746,-62.544,109.089,0.01,32.43,4.223,0.472
4.94,2264.006,560.628,-62.182,110.708,0.011,32.336,4.218,0.471
4.99,2291.96,557.528,-61.809,112.323,0.011,32.25,4.217,0.471
5.04,2319.759,554.447,-61.425,113.933,0.011,32.16,4.218,0.471
5.09,2347.405,551.385,-61.039,115.539,0.011,32.058,4.219,0.471
5.14,2374.898,548.343,-60.662,117.139,0.011,31.942,4.215,0.47
5.19,2402.239,545.319,-60.302,118.733,0.011,31.819,4.212,0.47
5.24,2429.43,542.312,-59.96,120.321,0.011,31.699,4.213,0.47
5.29,2456.471,539.323,-59.631,121.903,0.012,31.589,4.215,0.469
5.34,2483.363,536.349,-59.307,123.48,0.012,31.493,4.212,0.469
5.39,2510.106,533.392,-58.98,125.052,0.012,31.407,4.209,0.469
5.44,2536.702,530.451,-58.645,126.621,0.012,31.323,4.208,0.468
5.49,2563.151,527.527,-58.306,128.185,0.012,31.235,4.21,0.468
5.54,2589.455,524.621,-57.968,129.744,0.012,31.138,4.209,0.468
5.59,2615.614,521.731,-57.638,131.298,0.012,31.032,4.206,0.468
5.64,2641.628,518.857,-57.321,132.847,0.013,30.923,4.204,0.467
5.69,2667.5,515.998,-57.016,134.391,0.013,30.816,4.204,0.467
5.74,2693.228,513.155,-56.722,135.929,0.013,30.716,4.206,0.467
5.79,2718.815,510.326,-56.431,137.462,0.013,30.626,4.203,0.466
5.84,2744.261,507.512,-56.139,138.992,0.013,30.544,4.201,0.466
5.89,2769.567,504.712,-55.844,140.517,0.013,30.464,4.2,0.466
5.94,2794.733,501.927,-55.546,142.038,0.013,30.382,4.201,0.466
5.99,2819.76,499.158,-55.248,143.555,0.014,30.294,4.201,0.465
6.04,2844.649,496.403,-54.955,145.067,0.014,30.2,4.198,0.465
6.09,2869.4,493.662,-54.671,146.575,0.014,30.103,4.196,0.465
6.14,2894.015,490.935,-54.396,148.078,0.014,30.006,4.196,0.465
6.19,2918.494,488.222,-54.13,149.576,0.014,29.913,4.197,0.464
6.24,2942.838,485.522,-53.869,151.069,0.014,29.826,4.197,0.464
6.29,2967.047,482.835,-53.61,152.558,0.015,29.745,4.194,0.464
6.34,2991.121,480.161,-53.35,154.044,0.015,29.668,4.193,0.464
6.39,3015.063,477.5,-53.089,155.525,0.015,29.593,4.192,0.463
6.44,3038.872,474.853,-52.826,157.003,0.015,29.515,4.193,0.463
6.49,3062.548,472.218,-52.565,158.477,0.015,29.434,4.193,0.463
6.54,3086.094,469.596,-52.309,159.946,0.015,29.349,4.19,0.463
6.59,3109.508,466.987,-52.059,161.411,0.015,29.262,4.189,0.462
6.64,3132.793,464.39,-51.816,162.872,0.016,29.175,4.188,0.462
6.69,3155.947,461.805,-51.58,164.329,0.016,29.091,4.189,0.462
6.74,3178.973,459.232,-51.347,165.781,0.016,29.011,4.189,0.462
6.79,3201.871,456.67,-51.117,167.23,0.016,28.935,4.187,0.461
6.84,3224.64,454.12,-50.887,168.675,0.016,28.863,4.185,0.461
6.89,3247.283,451.581,-50.657,170.116,0.016,28.792,4.185,0.461
6.94,3269.799,449.054,-50.427,171.554,0.016,28.721,4.185,0.461
6.99,3292.189,446.539,-50.198,172.989,0.017,28.648,4.185,0.461
7.04,3314.453,444.035,-49.972,174.419,0.017,28.573,4.184,0.46
7.09,3336.592,441.541,-49.751,175.846,0.017,28.495,4.182,0.46
7.14,3358.607,439.059,-49.534,177.269,0.017,28.417,4.181,0.46
7.19,3380.498,436.588,-49.322,178.687,0.017,28.339,4.181,0.46
7.24,3402.266,434.127,-49.115,180.102,0.017,28.264,4.181,0.46
7.29,3423.911,431.676,-48.911,181.514,0.018,28.192,4.181,0.459
7.34,3445.434,429.236,-48.708,182.922,0.018,28.123,4.179,0.459
7.39,3466.835,426.806,-48.507,184.326,0.018,28.057,4.178,0.459
7.44,3488.115,424.385,-48.305,185.727,0.018,27.991,4.177,0.459
7.49,3509.274,421.975,-48.104,187.125,0.018,27.926,4.177,0.459
7.54,3530.312,419.575,-47.904,188.52,0.018,27.859,4.178,0.458
7.59,3551.231,417.185,-47.706,189.911,0.018,27.791,4.177,0.458
7.64,3572.031,414.804,-47.512,191.299,0.019,27.722,4.175,0.458
7.69,3592.712,412.433,-47.32,192.683,0.019,27.652,4.174,0.458
7.74,3613.275,410.072,-47.133,194.064,0.019,27.582,4.174,0.458
7.79,3633.719,407.72,-46.949,195.442,0.019,27.514,4.173,0.457
7.84,3654.047,405.377,-46.768,196.816,0.019,27.447,4.174,0.457
7.89,3674.257,403.043,-46.589,198.186,0.019,27.383,4.173,0.457
7.94,3694.351,400.718,-46.412,199.554,0.019,27.321,4.172,0.457
7.99,3714.329,398.402,-46.236,200.919,0.02,27.26,4.171,0.457
8.04,3734.192,396.095,-46.06,202.28,0.02,27.2,4.17,0.457
8.09,3753.939,393.796,-45.885,203.639,0.02,27.14,4.17,0.456
8.14,3773.571,391.506,-45.711,204.994,0.02,27.08,4.17,0.456
8.19,3793.09,389.225,-45.539,206.347,0.02,27.018,4.169,0.456
8.24,3812.494,386.952,-45.369,207.696,0.02,26.956,4.168,0.456
8.29,3831.785,384.688,-45.202,209.042,0.02,26.894,4.167,0.456
8.34,3850.963,382.432,-45.038,210.385,0.021,26.831,4.167,0.456
8.39,3870.028,380.184,-44.876,211.725,0.021,26.77,4.166,0.455
8.44,3888.981,377.944,-44.717,213.062,0.021,26.709,4.166,0.455
8.49,3907.823,375.712,-44.561,214.396,0.021,26.651,4.166,0.455
8.54,3926.553,373.488,-44.405,215.727,0.021,26.593,4.166,0.455
8.59,3945.172,371.272,-44.251,217.056,0.021,26.538,4.164,0.455
8.64,3963.68,369.063,-44.098,218.381,0.021,26.483,4.164,0.455
8.69,3982.078,366.862,-43.946,219.704,0.022,26.428,4.163,0.454
8.74,4000.366,364.668,-43.795,221.024,0.022,26.374,4.163,0.454
8.79,4018.545,362.482,-43.644,222.341,0.022,26.32,4.163,0.454
8.84,4036.615,360.304,-43.496,223.656,0.022,26.265,4.163,0.454
8.89,4054.576,358.133,-43.349,224.968,0.022,26.209,4.161,0.454
8.94,4072.428,355.969,-43.204,226.277,0.022,26.154,4.161,0.454
8.99,4090.173,353.812,-43.061,227.583,0.022,26.098,4.16,0.453
9.04,4107.81,351.663,-42.921,228.887,0.023,26.043,4.16,0.453
9.09,4125.339,349.52,-42.783,230.188,0.023,25.989,4.159,0.453
9.14,4142.762,347.385,-42.646,231.486,0.023,25.936,4.159,0.453
9.19,4160.078,345.256,-42.511,232.781,0.023,25.884,4.159,0.453
9.24,4177.287,343.133,-42.378,234.074,0.023,25.833,4.159,0.453
9.29,4194.391,341.018,-42.245,235.364,0.023,25.783,4.158,0.453
9.34,4211.389,338.909,-42.113,236.652,0.023,25.734,4.157,0.452
9.39,4228.282,336.806,-41.983,237.938,0.024,25.685,4.157,0.452
9.44,4245.07,334.711,-41.853,239.221,0.024,25.637,4.157,0.452
9.49,4261.753,332.621,-41.724,240.502,0.024,25.588,4.157,0.452
9.54,4278.332,330.538,-41.596,241.78,0.024,25.539,4.156,0.452
9.59,4294.807,328.462,-41.47,243.055,0.024,25.49,4.155,0.452
9.64,4311.178,326.391,-41.346,244.329,0.024,25.441,4.154,0.452
9.69,4327.446,324.327,-41.223,245.6,0.024,25.392,4.154,0.452
9.74,4343.611,322.269,-41.102,246.868,0.025,25.344,4.153,0.451
9.79,4359.673,320.217,-40.982,248.134,0.025,25.296,4.153,0.451
9.84,4375.633,318.171,-40.864,249.398,0.025,25.248,4.153,0.451
9.89,4391.491,316.13,-40.748,250.659,0.025,25.201,4.153,0.451
9.94,4407.246,314.096,-40.633,251.918,0.025,25.155,4.153,0.451
9.99,4422.9,312.067,-40.519,253.174,0.025,25.11,4.152,0.451
10.04,4438.453,310.044,-40.406,254.429,0.025,25.066,4.152,0.451
10.09,4453.905,308.026,-40.294,255.681,0.026,25.022,4.151,0.451
10.14,4469.256,306.015,-40.182,256.931,0.026,24.979,4.151,0.45
10.19,4484.506,304.008,-40.072,258.179,0.026,24.936,4.15,0.45
10.24,4499.657,302.007,-39.962,259.425,0.026,24.893,4.15,0.45
10.29,4514.707,300.012,-39.854,260.668,0.026,24.85,4.15,0.45
10.34,4529.658,298.022,-39.747,261.91,0.026,24.807,4.149,0.45
10.39,4544.509,296.037,-39.64,263.149,0.026,24.764,4.149,0.45
10.44,4559.262,294.058,-39.535,264.386,0.027,24.722,4.148,0.45
10.49,4573.915,292.084,-39.432,265.621,0.027,24.679,4.147,0.45
10.54,4588.47,290.115,-39.33,266.854,0.027,24.637,4.147,0.45
10.59,4602.927,288.151,-39.229,268.085,0.027,24.595,4.147,0.449
10.64,4617.285,286.192,-39.129,269.313,0.027,24.553,4.146,0.449
10.69,4631.546,284.238,-39.03,270.54,0.027,24.512,4.146,0.449
10.74,4645.709,282.289,-38.933,271.765,0.027,24.472,4.146,0.449
10.79,4659.775,280.344,-38.837,272.987,0.028,24.432,4.146,0.449
10.84,4673.744,278.405,-38.741,274.208,0.028,24.393,4.146,0.449
10.89,4687.616,276.47,-38.647,275.427,0.028,24.355,4.146,0.449
10.94,4701.391,274.54,-38.553,276.643,0.028,24.316,4.145,0.449
10.99,4715.07,272.615,-38.46,277.858,0.028,24.279,4.145,0.449
11.04,4728.652,270.694,-38.368,279.071,0.028,24.241,4.145,0.448
11.09,4742.139,268.778,-38.277,280.282,0.028,24.204,4.144,0.448
11.14,4755.53,266.867,-38.187,281.492,0.029,24.167,4.144,0.448
11.19,4768.826,264.959,-38.097,282.699,0.029,24.13,4.143,0.448
11.24,4782.026,263.057,-38.008,283.905,0.029,24.093,4.143,0.448
11.29,4795.132,261.159,-37.921,285.108,0.029,24.056,4.142,0.448
11.34,4808.142,259.265,-37.834,286.31,0.029,24.019,4.141,0.448
11.39,4821.058,257.375,-37.749,287.51,0.029,23.983,4.141,0.448
11.44,4833.88,255.49,-37.664,288.708,0.029,23.947,4.141,0.448
11.49,4846.607,253.609,-37.581,289.905,0.03,23.911,4.14,0.448
11.54,4859.241,251.732,-37.498,291.1,0.03,23.875,4.14,0.448
11.59,4871.781,249.859,-37.417,292.292,0.03,23.84,4.14,0.447
11.64,4884.227,247.99,-37.336,293.484,0.03,23.805,4.14,0.447
11.69,4896.58,246.125,-37.257,294.673,0.03,23.771,4.14,0.447
11.74,4908.839,244.264,-37.178,295.861,0.03,23.737,4.14,0.447
11.79,4921.006,242.407,-37.1,297.047,0.03,23.704,4.14,0.447
11.84,4933.08,240.554,-37.023,298.231,0.031,23.671,4.139,0.447
11.89,4945.062,238.705,-36.947,299.414,0.031,23.638,4.139,0.447
11.94,4956.951,236.86,-36.871,300.595,0.031,23.606,4.139,0.447
11.99,4968.748,235.018,-36.796,301.774,0.031,23.574,4.139,0.447
12.04,4980.453,233.18,-36.722,302.952,0.031,23.542,4.138,0.447
12.09,4992.066,231.346,-36.648,304.129,0.031,23.511,4.138,0.447
12.14,5003.587,229.515,-36.575,305.303,0.031,23.479,4.137,0.446
12.19,5015.017,227.688,-36.503,306.477,0.032,23.448,4.137,0.446
12.24,5026.356,225.865,-36.432,307.648,0.032,23.417,4.136,0.446
12.29,5037.604,224.045,-36.362,308.818,0.032,23.386,4.136,0.446
12.34,5048.761,222.229,-36.292,309.987,0.032,23.355,4.135,0.446
12.39,5059.827,220.416,-36.223,311.154,0.032,23.325,4.135,0.446
12.44,5070.802,218.606,-36.155,312.319,0.032,23.294,4.134,0.446
12.49,5081.688,216.8,-36.088,313.483,0.032,23.264,4.134,0.446
12.54,5092.482,214.998,-36.022,314.646,0.033,23.234,4.134,0.446
12.59,5103.187,213.198,-35.956,315.807,0.033,23.205,4.133,0.446
12.64,5113.802,211.402,-35.891,316.966,0.033,23.176,4.133,0.446
12.69,5124.328,209.609,-35.827,318.124,0.033,23.147,4.133,0.446
12.74,5134.763,207.819,-35.764,319.281,0.033,23.118,4.133,0.446
12.79,5145.11,206.033,-35.701,320.436,0.033,23.09,4.133,0.445
12.84,5155.367,204.249,-35.639,321.59,0.033,23.062,4.132,0.445
12.89,5165.535,202.469,-35.578,322.742,0.034,23.034,4.132,0.445
12.94,5175.614,200.691,-35.517,323.893,0.034,23.006,4.132,0.445
12.99,5185.604,198.917,-35.458,325.043,0.034,22.979,4.132,0.445
13.04,5195.505,197.146,-35.398,326.191,0.034,22.952,4.132,0.445
13.09,5205.318,195.377,-35.34,327.338,0.034,22.926,4.131,0.445
13.14,5215.043,193.612,-35.282,328.484,0.034,22.899,4.131,0.445
13.19,5224.68,191.849,-35.224,329.628,0.034,22.873,4.131,0.445
13.24,5234.228,190.089,-35.167,330.771,0.035,22.847,4.13,0.445
13.29,5243.688,188.332,-35.111,331.913,0.035,22.822,4.13,0.445
13.34,5253.061,186.578,-35.056,333.053,0.035,22.796,4.129,0.445
13.39,5262.346,184.827,-35.001,334.192,0.035,22.771,4.129,0.445
13.44,5271.544,183.078,-34.946,335.33,0.035,22.745,4.128,0.445
13.49,5280.654,181.332,-34.893,336.467,0.035,22.72,4.128,0.445
13.54,5289.677,179.589,-34.84,337.602,0.035,22.695,4.127,0.444
13.59,5298.613,177.848,-34.787,338.737,0.035,22.671,4.127,0.444
13.64,5307.462,176.11,-34.735,339.869,0.036,22.646,4.126,0.444
13.69,5316.224,174.374,-34.684,341.001,0.036,22.622,4.126,0.444
13.74,5324.9,172.642,-34.634,342.132,0.036,22.598,4.125,0.444
13.79,5333.488,170.911,-34.584,343.261,0.036,22.573,4.125,0.444
13.84,5341.991,169.183,-34.535,344.389,0.036,22.55,4.124,0.444
13.89,5350.407,167.458,-34.486,345.516,0.036,22.526,4.124,0.444
13.94,5358.736,165.735,-34.438,346.642,0.036,22.503,4.123,0.444
13.99,5366.98,164.014,-34.391,347.766,0.037,22.479,4.123,0.444
14.04,5375.138,162.295,-34.344,348.89,0.037,22.457,4.123,0.444
14.09,5383.21,160.579,-34.298,350.012,0.037,22.434,4.122,0.444
14.14,5391.196,158.866,-34.252,351.133,0.037,22.411,4.122,0.444
14.19,5399.096,157.154,-34.207,352.253,0.037,22.389,4.121,0.444
14.24,5406.911,155.445,-34.162,353.372,0.037,22.367,4.121,0.444
14.29,5414.641,153.738,-34.118,354.49,0.037,22.345,4.12,0.444
14.34,5422.285,152.033,-34.075,355.606,0.038,22.323,4.12,0.444
14.39,5429.844,150.33,-34.032,356.722,0.038,22.302,4.119,0.444
14.44,5437.318,148.63,-33.99,357.836,0.038,22.28,4.119,0.443
14.49,5444.707,146.931,-33.948,358.95,0.038,22.259,4.118,0.443
14.54,5452.011,145.235,-33.907,360.062,0.038,22.238,4.117,0.443
14.59,5459.231,143.541,-33.866,361.174,0.038,22.217,4.117,0.443
14.64,5466.366,141.849,-33.825,362.284,0.038,22.196,4.116,0.443
14.69,5473.416,140.158,-33.786,363.393,0.039,22.176,4.115,0.443
14.74,5480.381,138.47,-33.746,364.502,0.039,22.155,4.114,0.443
14.79,5487.263,136.784,-33.708,365.609,0.039,22.135,4.113,0.443
14.84,5494.06,135.099,-33.669,366.715,0.039,22.115,4.112,0.443
14.89,5500.773,133.417,-33.632,367.82,0.039,22.095,4.111,0.443
14.94,5507.401,131.736,-33.594,368.925,0.039,22.075,4.11,0.443
14.99,5513.946,130.057,-33.557,370.028,0.039,22.055,4.109,0.443
15.04,5520.407,128.38,-33.521,371.13,0.04,22.035,4.107,0.443
15.09,5526.784,126.705,-33.485,372.231,0.04,22.016,4.106,0.443
15.14,5533.078,125.032,-33.45,373.332,0.04,21.996,4.105,0.443
15.19,5539.288,123.36,-33.415,374.431,0.04,21.976,4.103,0.443
15.24,5545.414,121.69,-33.381,375.529,0.04,21.957,4.101,0.443
15.29,5551.457,120.022,-33.347,376.627,0.04,21.938,4.1,0.443
15.34,5557.416,118.356,-33.313,377.723,0.04,21.919,4.098,0.443
15.39,5563.292,116.691,-33.28,378.819,0.041,21.899,4.096,0.443
15.44,5569.085,115.027,-33.248,379.913,0.041,21.88,4.094,0.443
15.49,5574.795,113.366,-33.216,381.007,0.041,21.861,4.092,0.443
15.54,5580.422,111.706,-33.184,382.099,0.041,21.842,4.09,0.443
15.59,5585.966,110.047,-33.153,383.191,0.041,21.823,4.088,0.443
15.64,5591.426,108.391,-33.122,384.281,0.041,21.805,4.085,0.442
15.69,5596.805,106.735,-33.092,385.371,0.041,21.786,4.083,0.442
15.74,5602.1,105.081,-33.062,386.46,0.042,21.767,4.08,0.442
15.79,5607.313,103.429,-33.033,387.548,0.042,21.748,4.077,0.442
15.84,5612.443,101.778,-33.004,388.635,0.042,21.73,4.074,0.442
15.89,5617.491,100.129,-32.975,389.721,0.042,21.711,4.071,0.442
15.94,5622.456,98.481,-32.947,390.806,0.042,21.692,4.067,0.442
15.99,5627.339,96.834,-32.919,391.89,0.042,21.674,4.063,0.442
16.04,5632.139,95.189,-32.891,392.973,0.042,21.655,4.059,0.442
16.09,5636.858,93.545,-32.864,394.056,0.043,21.637,4.055,0.442
16.14,5641.494,91.902,-32.838,395.137,0.043,21.618,4.05,0.442
16.19,5646.048,90.261,-32.811,396.217,0.043,21.599,4.045,0.442
16.24,5650.52,88.621,-32.785,397.297,0.043,21.581,4.04,0.442
16.29,5654.91,86.982,-32.76,398.376,0.043,21.562,4.034,0.442
16.34,5659.218,85.345,-32.734,399.453,0.043,21.543,4.028,0.442
16.39,5663.444,83.709,-32.709,400.53,0.043,21.524,4.021,0.442
16.44,5667.589,82.074,-32.684,401.606,0.044,21.505,4.014,0.442
16.49,5671.652,80.441,-32.66,402.68,0.044,21.486,4.006,0.442
16.54,5675.633,78.808,-32.636,403.754,0.044,21.467,3.998,0.442
16.59,5679.533,77.177,-32.612,404.827,0.044,21.447,3.989,0.442
16.64,5683.351,75.547,-32.588,405.899,0.044,21.428,3.979,0.442
16.69,5687.088,73.918,-32.565,406.97,0.044,21.408,3.968,0.442
16.74,5690.743,72.291,-32.542,408.04,0.044,21.389,3.957,0.442
16.79,5694.317,70.664,-32.519,409.109,0.045,21.369,3.945,0.442
