# L1420 (Up to date)
# 812 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (72.1 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
136.181,35.058,-12.856,0.5,7.242,-179.684,5.139e-4,NaN,NaN
136.681,28.539,-13.221,-0.729,7.241,-179.684,5.138e-4,NaN,NaN
137.181,22.064,-12.677,1.087,7.241,-179.684,5.137e-4,NaN,NaN
137.681,15.527,-13.47,-1.586,7.241,-179.684,5.136e-4,NaN,NaN
138.096,10.142,-12.488,2.368,7.241,-179.684,5.135e-4,NaN,NaN
138.377,6.54,-13.185,-2.483,7.24,-179.684,5.135e-4,NaN,NaN
138.647,3.015,-12.934,0.927,7.24,-179.684,5.134e-4,NaN,NaN
# Event GROUND_HIT occurred at t=138.879 seconds
# Event SIMULATION_END occurred at t=138.879 seconds
138.879,0,-13.008,-0.315,7.24,-179.684,5.134e-4,NaN,NaN
