Time,Altitude,Velocity,Temperature (F),Voltage
39.95,6003,-67,48.45,9.40
40.00,5998,-70,48.45,9.40
40.05,5991,-73,48.45,9.40
40.10,5991,-74,48.43,9.40
40.15,5996,-73,48.45,9.40
40.20,6002,-71,48.45,9.40
40.25,6000,-68,48.45,9.40
40.30,5994,-66,48.45,9.40
40.35,5987,-64,48.47,9.40
40.40,5981,-64,48.47,9.40
40.45,5980,-65,48.49,9.40
40.50,5986,-68,48.49,9.40
40.55,5978,-69,48.49,9.40
40.60,5951,-71,48.51,9.40
40.65,5957,-72,48.49,9.40
40.70,5946,-74,48.51,9.40
40.75,5939,-76,48.51,9.40
40.80,5952,-79,48.51,9.40
40.85,5953,-81,48.51,9.40
40.90,5948,-83,48.49,9.40
40.95,5944,-85,48.51,9.40
41.00,5944,-88,48.51,9.40
41.05,5938,-90,48.51,9.40
41.10,5929,-93,48.51,9.40
41.15,5929,-96,48.49,9.40
41.20,5927,-97,48.49,9.40
41.25,5923,-96,48.47,9.40
41.30,5916,-95,48.45,9.40
41.35,5921,-93,48.47,9.40
41.40,5922,-90,48.49,9.40
41.45,5895,-86,48.49,9.40
41.50,5886,-82,48.49,9.40
41.55,5893,-78,48.49,9.40
41.60,5877,-75,48.51,9.40
41.65,5871,-75,48.49,9.40
41.70,5866,-77,48.51,9.40
41.75,5850,-79,48.49,9.40
41.80,5841,-82,48.51,9.40
41.85,5839,-85,48.51,9.40
41.90,5839,-87,48.49,9.40
41.95,5827,-90,48.51,9.40
42.00,5818,-92,48.51,9.40
42.05,5812,-95,48.49,9.40
42.10,5802,-96,48.49,9.40
42.15,5806,-97,48.49,9.40
42.20,5809,-97,48.49,9.40
42.25,5812,-96,48.49,9.40
42.30,5807,-94,48.49,9.40
42.35,5801,-92,48.49,9.40
42.40,5809,-89,48.51,9.40
42.45,5824,-84,48.51,9.40
42.50,5829,-81,48.52,9.40
42.55,5822,-78,48.52,9.40
42.60,5810,-76,48.52,9.40
42.65,5797,-75,48.51,9.40
42.70,5789,-75,48.51,9.40
42.75,5786,-76,48.52,9.40
42.80,5791,-77,48.52,9.40
42.85,5776,-77,48.52,9.40
42.90,5769,-76,48.52,9.40
42.95,5764,-74,48.52,9.40
43.00,5751,-73,48.52,9.40
43.05,5738,-72,48.52,9.40
43.10,5737,-72,48.52,9.40
43.15,5736,-74,48.52,9.40
43.20,5736,-75,48.52,9.40
43.25,5735,-77,48.54,9.40
43.30,5736,-78,48.54,9.40
43.35,5736,-80,48.52,9.40
43.40,5744,-83,48.52,9.40
43.45,5732,-86,48.52,9.40
43.50,5732,-88,48.52,9.40
43.55,5738,-87,48.52,9.40
43.60,5732,-83,48.52,9.40
43.65,5719,-79,48.52,9.40
43.70,5703,-75,48.52,9.40
43.75,5693,-72,48.52,9.40
43.80,5680,-70,48.52,9.40
43.85,5684,-67,48.52,9.40
43.90,5685,-63,48.52,9.40
43.95,5677,-59,48.52,9.40
44.00,5679,-55,48.52,9.40
44.05,5668,-51,48.52,9.40
44.10,5662,-49,48.54,9.40
44.15,5654,-47,48.54,9.40
44.20,5659,-48,48.54,9.40
44.25,5659,-49,48.54,9.40
44.30,5657,-52,48.54,9.40
44.35,5653,-56,48.54,9.40
44.40,5648,-60,48.54,9.40
44.45,5645,-66,48.54,9.40
44.50,5643,-70,48.52,9.40
44.55,5646,-73,48.52,9.40
44.60,5647,-73,48.51,9.40
44.65,5649,-70,48.51,9.40
44.70,5651,-66,48.49,9.40
44.75,5647,-61,48.51,9.40
44.80,5645,-58,48.49,9.40
44.85,5645,-57,48.51,9.40
44.90,5647,-57,48.51,9.40
44.95,5643,-57,48.51,9.40
45.00,5644,-57,48.51,9.40
45.05,5645,-56,48.51,9.40
45.10,5649,-55,48.52,9.40
45.15,5646,-53,48.52,9.40
45.20,5645,-52,48.52,9.40
45.25,5628,-52,48.54,9.40
45.30,5637,-52,48.54,9.40
45.35,5629,-52,48.56,9.40
45.40,5600,-52,48.56,9.40
45.45,5594,-52,48.56,9.40
45.50,5586,-52,48.56,9.40
45.55,5578,-53,48.56,9.40
45.60,5578,-55,48.56,9.40
45.65,5576,-58,48.56,9.40
45.70,5578,-60,48.56,9.40
45.75,5580,-62,48.56,9.40
45.80,5574,-65,48.56,9.40
45.85,5573,-69,48.56,9.40
45.90,5562,-72,48.54,9.40
45.95,5567,-74,48.54,9.40
46.00,5556,-75,48.52,9.40
46.05,5548,-74,48.52,9.40
46.10,5561,-73,48.54,9.40
46.15,5558,-73,48.54,9.40
46.20,5561,-74,48.56,9.40
46.25,5559,-76,48.56,9.40
46.30,5547,-77,48.56,9.40
46.35,5540,-77,48.56,9.40
46.40,5546,-75,48.58,9.40
46.45,5546,-72,48.58,9.40
46.50,5550,-69,48.58,9.40
46.55,5541,-67,48.56,9.40
46.60,5530,-65,48.56,9.40
46.65,5528,-65,48.56,9.40
46.70,5533,-64,48.56,9.40
46.75,5528,-62,48.56,9.40
46.80,5507,-60,48.56,9.40
46.85,5498,-58,48.56,9.40
46.90,5494,-56,48.56,9.40
46.95,5493,-56,48.54,9.40
47.00,5505,-56,48.52,9.40
47.05,5507,-57,48.52,9.40
47.10,5510,-60,48.54,9.40
47.15,5499,-62,48.54,9.40
47.20,5487,-64,48.56,9.40
47.25,5480,-65,48.56,9.40
47.30,5463,-64,48.56,9.40
47.35,5455,-64,48.56,9.40
47.40,5457,-66,48.56,9.40
47.45,5454,-70,48.58,9.40
47.50,5453,-74,48.56,9.40
47.55,5456,-77,48.56,9.40
47.60,5446,-79,48.56,9.40
47.65,5443,-80,48.58,9.40
47.70,5464,-79,48.56,9.40
47.75,5460,-77,48.58,9.40
47.80,5460,-73,48.56,9.40
47.85,5459,-69,48.56,9.40
47.90,5459,-65,48.56,9.40
47.95,5447,-64,48.54,9.40
48.00,5440,-64,48.54,9.40
48.05,5447,-65,48.54,9.40
48.10,5442,-66,48.54,9.40
48.15,5427,-65,48.54,9.40
48.20,5419,-62,48.54,9.40
48.25,5425,-60,48.52,9.40
48.30,5428,-58,48.52,9.40
48.35,5426,-58,48.52,9.40
48.40,5417,-60,48.54,9.40
48.45,5389,-62,48.56,9.40
48.50,5379,-64,48.56,9.40
48.55,5383,-66,48.56,9.40
48.60,5376,-67,48.54,9.40
48.65,5370,-69,48.56,9.40
48.70,5367,-73,48.56,9.40
48.75,5362,-76,48.56,9.40
48.80,5369,-78,48.56,9.40
48.85,5376,-79,48.58,9.40
48.90,5377,-79,48.58,9.40
48.95,5380,-79,48.58,9.40
49.00,5379,-79,48.56,9.40
49.05,5374,-80,48.58,9.40
49.10,5369,-80,48.58,9.40
49.15,5364,-80,48.56,9.40
49.20,5365,-79,48.58,9.40
49.25,5357,-78,48.56,9.40
49.30,5352,-76,48.56,9.40
49.35,5343,-73,48.56,9.40
49.40,5323,-69,48.54,9.40
49.45,5327,-64,48.54,9.40
49.50,5317,-61,48.52,9.40
49.55,5333,-60,48.52,9.40
49.60,5319,-59,48.54,9.40
49.65,5312,-60,48.54,9.40
49.70,5304,-60,48.54,9.40
49.75,5304,-61,48.56,9.40
49.80,5309,-63,48.56,9.40
49.85,5301,-66,48.58,9.40
49.90,5294,-70,48.58,9.40
49.95,5290,-74,48.58,9.40
50.00,5290,-76,48.58,9.40
50.05,5276,-77,48.58,9.40
50.10,5275,-76,48.58,9.40
50.15,5272,-74,48.58,9.40
50.20,5270,-72,48.58,9.40
50.25,5268,-71,48.60,9.40
50.30,5280,-70,48.58,9.40
50.35,5277,-71,48.58,9.40
50.40,5275,-72,48.58,9.40
50.45,5273,-73,48.58,9.40
50.50,5267,-74,48.60,9.40
50.55,5254,-74,48.58,9.40
50.60,5254,-73,48.58,9.40
50.65,5252,-72,48.58,9.40
50.70,5247,-72,48.58,9.40
50.75,5250,-73,48.58,9.40
50.80,5248,-75,48.54,9.40
50.85,5240,-78,48.54,9.40
50.90,5228,-79,48.56,9.40
50.95,5235,-79,48.56,9.40
51.00,5218,-78,48.56,9.40
51.05,5210,-75,48.58,9.40
51.10,5218,-72,48.56,9.40
51.15,5232,-71,48.56,9.40
51.20,5228,-71,48.58,9.40
51.25,5211,-73,48.58,9.40
51.30,5201,-76,48.58,9.40
51.35,5194,-78,48.58,9.40
51.40,5181,-79,48.58,9.40
51.45,5173,-78,48.58,9.40
51.50,5175,-75,48.58,9.40
51.55,5177,-72,48.60,9.40
51.60,5175,-70,48.58,9.40
51.65,5170,-69,48.58,9.40
51.70,5168,-69,48.58,9.40
51.75,5159,-69,48.58,9.40
51.80,5147,-70,48.58,9.40
51.85,5138,-72,48.58,9.40
51.90,5131,-74,48.56,9.40
51.95,5127,-78,48.56,9.40
52.00,5133,-82,48.54,9.40
52.05,5138,-88,48.54,9.40
52.10,5139,-92,48.52,9.40
52.15,5138,-94,48.54,9.40
52.20,5133,-94,48.54,9.40
52.25,5126,-91,48.54,9.40
52.30,5123,-87,48.54,9.40
52.35,5116,-83,48.54,9.40
52.40,5114,-81,48.56,9.40
52.45,5116,-81,48.56,9.40
52.50,5121,-81,48.58,9.40
52.55,5122,-82,48.60,9.40
52.60,5120,-82,48.60,9.40
52.65,5114,-80,48.58,9.40
52.70,5113,-78,48.60,9.40
52.75,5108,-75,48.58,9.40
52.80,5107,-74,48.60,9.40
52.85,5095,-73,48.60,9.40
52.90,5076,-72,48.58,9.40
52.95,5060,-72,48.58,9.40
53.00,5044,-72,48.56,9.40
53.05,5035,-71,48.56,9.40
53.10,5033,-71,48.56,9.40
53.15,5033,-70,48.56,9.40
53.20,5039,-70,48.58,9.40
53.25,5035,-70,48.60,9.40
53.30,5032,-72,48.60,9.40
53.35,5031,-73,48.60,9.40
53.40,5022,-75,48.60,9.40
53.45,5018,-77,48.58,9.40
53.50,5010,-80,48.58,9.40
53.55,5009,-82,48.58,9.40
53.60,5010,-83,48.58,9.40
53.65,5017,-84,48.58,9.40
53.70,5017,-85,48.58,9.40
53.75,5006,-83,48.58,9.40
53.80,4996,-81,48.58,9.40
53.85,4992,-78,48.58,9.40
53.90,4986,-73,48.58,9.40
53.95,4992,-68,48.58,9.40
54.00,4998,-64,48.58,9.40
54.05,5007,-61,48.58,9.40
54.10,4997,-60,48.58,9.40
54.15,4997,-60,48.58,9.40
54.20,4992,-60,48.60,9.40
54.25,4985,-60,48.60,9.40
54.30,4976,-59,48.60,9.40
54.35,4968,-59,48.63,9.40
54.40,4964,-58,48.63,9.40
54.45,4965,-57,48.63,9.40
54.50,4965,-56,48.63,9.40
54.55,4953,-54,48.65,9.40
54.60,4946,-54,48.63,9.40
54.65,4944,-54,48.63,9.40
54.70,4949,-55,48.63,9.40
54.75,4941,-55,48.63,9.40
54.80,4935,-57,48.63,9.40
54.85,4935,-58,48.60,9.40
54.90,4928,-60,48.63,9.40
54.95,4928,-63,48.60,9.40
55.00,4919,-66,48.60,9.40
55.05,4914,-69,48.60,9.40
55.10,4920,-71,48.58,9.40
55.15,4922,-72,48.56,9.40
55.20,4913,-71,48.56,9.40
55.25,4920,-70,48.54,9.40
55.30,4912,-69,48.56,9.40
55.35,4908,-67,48.56,9.40
55.40,4909,-66,48.56,9.40
55.45,4896,-66,48.58,9.40
55.50,4906,-65,48.58,9.40
55.55,4912,-65,48.58,9.40
55.60,4918,-65,48.58,9.40
55.65,4899,-65,48.56,9.40
55.70,4901,-66,48.56,9.40
55.75,4889,-66,48.56,9.40
55.80,4882,-65,48.56,9.40
55.85,4868,-64,48.56,9.40
55.90,4872,-63,48.56,9.40
55.95,4869,-61,48.56,9.40
56.00,4863,-61,48.56,9.40
56.05,4861,-62,48.56,9.40
56.10,4854,-65,48.56,9.40
56.15,4849,-69,48.54,9.40
56.20,4847,-72,48.54,9.40
56.25,4843,-75,48.54,9.40
56.30,4840,-76,48.54,9.40
56.35,4837,-76,48.54,9.40
56.40,4837,-77,48.54,9.40
56.45,4836,-78,48.54,9.40
56.50,4826,-79,48.54,9.40
56.55,4824,-80,48.52,9.40
56.60,4821,-80,48.51,9.40
56.65,4816,-78,48.51,9.40
56.70,4807,-76,48.52,9.40
56.75,4809,-73,48.52,9.40
56.80,4816,-71,48.52,9.40
56.85,4801,-68,48.52,9.40
56.90,4805,-67,48.52,9.40
56.95,4800,-65,48.52,9.40
57.00,4818,-63,48.52,9.40
57.05,4793,-62,48.52,9.40
57.10,4779,-63,48.52,9.40
57.15,4772,-65,48.52,9.40
57.20,4764,-67,48.51,9.40
57.25,4763,-69,48.51,9.40
57.30,4761,-71,48.51,9.40
57.35,4757,-72,48.51,9.40
57.40,4753,-72,48.51,9.40
57.45,4754,-73,48.51,9.40
57.50,4751,-72,48.49,9.40
57.55,4749,-73,48.51,9.40
57.60,4749,-72,48.49,9.40
57.65,4754,-73,48.49,9.40
57.70,4746,-73,48.49,9.40
57.75,4743,-74,48.47,9.40
57.80,4744,-76,48.45,9.40
57.85,4740,-77,48.45,9.40
57.90,4734,-78,48.47,9.40
57.95,4741,-79,48.49,9.40
58.00,4750,-77,48.47,9.40
58.05,4743,-74,48.47,9.40
58.10,4717,-69,48.49,9.40
58.15,4711,-64,48.47,9.40
58.20,4711,-59,48.47,9.40
58.25,4698,-55,48.47,9.40
58.30,4692,-53,48.47,9.40
58.35,4696,-51,48.47,9.40
58.40,4696,-51,48.47,9.40
58.45,4687,-53,48.49,9.40
58.50,4681,-56,48.47,9.40
58.55,4677,-60,48.47,9.40
58.60,4675,-63,48.49,9.40
58.65,4668,-65,48.47,9.40
58.70,4672,-66,48.47,9.40
58.75,4657,-67,48.47,9.40
58.80,4653,-68,48.47,9.40
58.85,4656,-71,48.47,9.40
58.90,4648,-73,48.47,9.40
58.95,4646,-75,48.47,9.40
59.00,4641,-74,48.47,9.40
59.05,4657,-72,48.47,9.40
59.10,4650,-70,48.45,9.40
59.15,4650,-69,48.45,9.40
59.20,4658,-71,48.43,9.40
59.25,4661,-74,48.42,9.40
59.30,4658,-76,48.42,9.40
59.35,4660,-76,48.42,9.40
59.40,4656,-75,48.42,9.40
59.45,4644,-74,48.43,9.40
59.50,4627,-73,48.43,9.40
59.55,4624,-73,48.43,9.40
59.60,4623,-75,48.45,9.40
59.65,4613,-77,48.45,9.40
59.70,4624,-79,48.45,9.40
59.75,4612,-81,48.45,9.40
59.80,4601,-82,48.45,9.40
59.85,4595,-83,48.45,9.40
59.90,4582,-84,48.47,9.40
59.95,4594,-85,48.47,9.40
60.00,4601,-87,48.47,9.40
60.05,4593,-89,48.47,9.40
60.10,4592,-90,48.45,9.40
60.15,4574,-92,48.45,9.40
60.20,4545,-93,48.45,9.40
60.25,4541,-95,48.45,9.40
60.30,4541,-97,48.45,9.40
60.35,4543,-98,48.45,9.40
60.40,4550,-96,48.45,9.40
60.45,4547,-93,48.45,9.40
60.50,4534,-89,48.45,9.40
60.55,4530,-86,48.45,9.40
60.60,4522,-83,48.45,9.40
60.65,4512,-82,48.45,9.40
60.70,4501,-83,48.45,9.40
60.75,4492,-84,48.43,9.40
60.80,4492,-85,48.43,9.40
60.85,4488,-86,48.43,9.40
60.90,4483,-87,48.43,9.40
60.95,4478,-89,48.45,9.40
61.00,4471,-91,48.45,9.40
61.05,4471,-90,48.45,9.40
61.10,4476,-88,48.47,9.40
61.15,4480,-84,48.47,9.40
61.20,4480,-79,48.47,9.40
61.25,4465,-77,48.47,9.40
61.30,4460,-78,48.47,9.40
61.35,4461,-79,48.47,9.40
61.40,4459,-81,48.47,9.40
61.45,4457,-82,48.47,9.40
61.50,4456,-80,48.47,9.40
61.55,4470,-76,48.47,9.40
61.60,4464,-71,48.47,9.40
61.65,4459,-64,48.47,9.40
61.70,4450,-58,48.45,9.40
61.75,4431,-52,48.45,9.40
61.80,4422,-48,48.45,9.40
61.85,4423,-46,48.43,9.40
61.90,4421,-44,48.45,9.40
61.95,4420,-44,48.45,9.40
62.00,4410,-45,48.45,9.40
62.05,4406,-48,48.45,9.40
62.10,4405,-53,48.45,9.40
62.15,4410,-57,48.47,9.40
62.20,4402,-60,48.47,9.40
62.25,4394,-59,48.49,9.40
62.30,4385,-56,48.47,9.40
62.35,4381,-52,48.49,9.40
62.40,4381,-49,48.49,9.40
62.45,4379,-49,48.49,9.40
62.50,4379,-53,48.47,9.40
62.55,4380,-59,48.47,9.40
62.60,4382,-65,48.49,9.40
62.65,4391,-67,48.47,9.40
62.70,4399,-67,48.49,9.40
62.75,4401,-63,48.47,9.40
62.80,4401,-58,48.47,9.40
62.85,4398,-53,48.45,9.40
62.90,4392,-49,48.45,9.40
62.95,4393,-47,48.45,9.40
63.00,4386,-46,48.49,9.40
63.05,4375,-47,48.49,9.40
63.10,4357,-50,48.49,9.40
63.15,4347,-54,48.49,9.40
63.20,4349,-55,48.49,9.40
63.25,4348,-55,48.47,9.40
63.30,4358,-54,48.45,9.40
63.35,4379,-51,48.45,9.40
63.40,4378,-51,48.45,9.40
63.45,4360,-53,48.45,9.40
63.50,4350,-56,48.45,9.40
63.55,4329,-61,48.47,9.40
63.60,4313,-64,48.47,9.40
63.65,4308,-69,48.47,9.40
63.70,4308,-74,48.47,9.40
63.75,4314,-79,48.47,9.40
63.80,4324,-85,48.45,9.40
63.85,4328,-88,48.45,9.40
63.90,4328,-89,48.47,9.40
63.95,4328,-88,48.47,9.40
64.00,4323,-85,48.49,9.40
64.05,4317,-83,48.51,9.40
64.10,4292,-81,48.49,9.40
64.15,4282,-81,48.51,9.40
64.20,4282,-83,48.49,9.40
64.25,4281,-86,48.49,9.40
64.30,4289,-87,48.51,9.40
64.35,4278,-85,48.51,9.40
64.40,4298,-80,48.51,9.40
64.45,4271,-71,48.49,9.40
64.50,4242,-62,48.49,9.40
64.55,4260,-55,48.47,9.40
64.60,4264,-51,48.47,9.40
64.65,4264,-52,48.47,9.40
64.70,4249,-56,48.47,9.40
64.75,4224,-62,48.49,9.40
64.80,4211,-69,48.49,9.40
64.85,4215,-74,48.49,9.40
64.90,4223,-75,48.49,9.40
64.95,4218,-74,48.49,9.40
65.00,4215,-71,48.49,9.40
65.05,4204,-67,48.49,9.40
65.10,4197,-64,48.51,9.40
65.15,4187,-62,48.51,9.40
65.20,4184,-62,48.51,9.40
65.25,4181,-63,48.51,9.40
65.30,4190,-66,48.51,9.40
65.35,4207,-68,48.49,9.40
65.40,4229,-70,48.49,9.40
65.45,4237,-70,48.47,9.40
65.50,4230,-68,48.47,9.40
65.55,4224,-67,48.47,9.40
65.60,4220,-64,48.45,9.40
65.65,4209,-59,48.45,9.40
65.70,4193,-55,48.47,9.40
65.75,4179,-51,48.47,9.40
65.80,4174,-50,48.49,9.40
65.85,4173,-52,48.49,9.40
65.90,4179,-55,48.49,9.40
65.95,4184,-58,48.49,9.40
66.00,4182,-59,48.49,9.40
66.05,4176,-58,48.51,9.40
66.10,4170,-56,48.51,9.40
66.15,4160,-54,48.51,9.40
66.20,4159,-53,48.51,9.40
66.25,4158,-55,48.51,9.40
66.30,4159,-58,48.52,9.40
66.35,4143,-63,48.52,9.40
66.40,4124,-69,48.51,9.40
66.45,4128,-74,48.52,9.40
66.50,4120,-78,48.52,9.40
66.55,4137,-81,48.52,9.40
66.60,4138,-84,48.52,9.40
66.65,4140,-84,48.52,9.40
66.70,4140,-83,48.52,9.40
66.75,4133,-81,48.52,9.40
66.80,4118,-78,48.51,9.40
66.85,4104,-76,48.51,9.40
66.90,4100,-74,48.51,9.40
66.95,4096,-73,48.49,9.40
67.00,4092,-73,48.49,9.40
67.05,4085,-75,48.51,9.40
67.10,4086,-78,48.52,9.40
67.15,4085,-81,48.49,9.40
67.20,4086,-84,48.49,9.40
67.25,4080,-85,48.51,9.40
67.30,4088,-84,48.49,9.40
67.35,4086,-82,48.49,9.40
67.40,4086,-78,48.49,9.40
67.45,4079,-74,48.49,9.40
67.50,4071,-72,48.49,9.40
67.55,4050,-73,48.51,9.40
67.60,4031,-78,48.51,9.40
67.65,4028,-84,48.52,9.40
67.70,4025,-88,48.51,9.40
67.75,4021,-89,48.51,9.40
67.80,4027,-85,48.49,9.40
67.85,4037,-78,48.49,9.40
67.90,4047,-69,48.49,9.40
67.95,4040,-61,48.51,9.40
68.00,4037,-57,48.51,9.40
68.05,4018,-57,48.52,9.40
68.10,3998,-61,48.54,9.40
68.15,3993,-68,48.54,9.40
68.20,3989,-76,48.54,9.40
68.25,3986,-82,48.52,9.40
68.30,3978,-86,48.52,9.40
68.35,3974,-87,48.51,9.40
68.40,3981,-86,48.51,9.40
68.45,3997,-82,48.51,9.40
68.50,4013,-76,48.52,9.40
68.55,3992,-69,48.52,9.40
68.60,3968,-64,48.54,9.40
68.65,3953,-60,48.56,9.40
68.70,3946,-59,48.56,9.40
68.75,3942,-60,48.56,9.40
68.80,3944,-63,48.54,9.40
68.85,3969,-68,48.52,9.40
68.90,3988,-73,48.52,9.40
68.95,3998,-75,48.51,9.40
69.00,3992,-75,48.51,9.40
69.05,3971,-72,48.52,9.40
69.10,3950,-67,48.54,9.40
69.15,3928,-62,48.56,9.40
69.20,3919,-58,48.58,9.40
69.25,3915,-56,48.58,9.40
69.30,3910,-57,48.56,9.40
69.35,3908,-61,48.56,9.40
69.40,3912,-67,48.54,9.40
69.45,3924,-73,48.52,9.40
69.50,3921,-75,48.54,9.40
69.55,3913,-73,48.54,9.40
69.60,3916,-68,48.56,9.40
69.65,3910,-62,48.56,9.40
69.70,3916,-57,48.56,9.40
69.75,3911,-56,48.58,9.40
69.80,3909,-60,48.58,9.40
69.85,3896,-66,48.56,9.40
69.90,3884,-73,48.58,9.40
69.95,3876,-79,48.58,9.40
70.00,3870,-79,48.60,9.40
70.05,3873,-75,48.58,9.40
70.10,3876,-68,48.58,9.40
70.15,3879,-60,48.56,9.40
70.20,3883,-54,48.56,9.40
70.25,3876,-52,48.54,9.40
70.30,3867,-53,48.54,9.40
70.35,3856,-58,48.54,9.40
70.40,3844,-62,48.56,9.40
70.45,3839,-65,48.54,9.40
70.50,3835,-64,48.54,9.40
70.55,3840,-62,48.54,9.40
70.60,3840,-59,48.54,9.40
70.65,3844,-56,48.54,9.40
70.70,3846,-55,48.54,9.40
70.75,3841,-56,48.54,9.40
70.80,3848,-57,48.56,9.40
70.85,3836,-57,48.54,9.40
70.90,3825,-58,48.56,9.40
70.95,3820,-58,48.56,9.40
71.00,3817,-59,48.58,9.40
71.05,3816,-60,48.60,9.40
71.10,3815,-61,48.61,9.40
71.15,3828,-62,48.60,9.40
71.20,3833,-63,48.61,9.40
71.25,3812,-63,48.63,9.40
71.30,3793,-63,48.60,9.40
71.35,3787,-61,48.60,9.40
71.40,3783,-59,48.58,9.40
71.45,3786,-58,48.58,9.40
71.50,3797,-59,48.58,9.40
71.55,3803,-63,48.58,9.40
71.60,3802,-67,48.58,9.40
71.65,3818,-71,48.58,9.40
71.70,3807,-73,48.56,9.40
71.75,3796,-73,48.56,9.40
71.80,3778,-72,48.58,9.40
71.85,3766,-71,48.58,9.40
71.90,3769,-71,48.58,9.40
71.95,3762,-72,48.56,9.40
72.00,3754,-72,48.58,9.40
72.05,3753,-73,48.60,9.40
72.10,3755,-73,48.60,9.40
72.15,3764,-72,48.60,9.40
72.20,3761,-71,48.60,9.40
72.25,3738,-69,48.63,9.40
72.30,3716,-67,48.63,9.40
72.35,3736,-67,48.67,9.40
72.40,3744,-68,48.65,9.40
72.45,3733,-71,48.65,9.40
72.50,3711,-76,48.65,9.40
72.55,3705,-79,48.65,9.40
72.60,3700,-81,48.63,9.40
72.65,3697,-81,48.61,9.40
72.70,3699,-78,48.60,9.40
72.75,3706,-74,48.63,9.40
72.80,3702,-70,48.63,9.40
72.85,3690,-67,48.65,9.40
72.90,3680,-67,48.65,9.40
72.95,3670,-68,48.67,9.40
73.00,3671,-70,48.65,9.40
73.05,3681,-71,48.60,9.40
73.10,3686,-72,48.63,9.40
73.15,3682,-70,48.65,9.40
73.20,3676,-68,48.67,9.40
73.25,3671,-65,48.67,9.40
73.30,3663,-63,48.69,9.40
73.35,3658,-62,48.69,9.40
73.40,3652,-61,48.67,9.40
73.45,3643,-58,48.65,9.40
73.50,3642,-53,48.65,9.40
73.55,3643,-48,48.65,9.40
73.60,3650,-46,48.65,9.40
73.65,3651,-47,48.67,9.40
73.70,3647,-52,48.67,9.40
73.75,3647,-58,48.67,9.40
73.80,3653,-63,48.67,9.40
73.85,3639,-66,48.69,9.40
73.90,3624,-67,48.69,9.40
73.95,3617,-67,48.69,9.40
74.00,3615,-67,48.69,9.40
74.05,3615,-67,48.67,9.40
74.10,3616,-67,48.69,9.40
74.15,3619,-68,48.67,9.40
74.20,3617,-70,48.65,9.40
74.25,3617,-71,48.63,9.40
74.30,3610,-71,48.65,9.40
74.35,3611,-70,48.65,9.40
74.40,3606,-68,48.67,9.40
74.45,3607,-66,48.69,9.40
74.50,3622,-66,48.69,9.40
74.55,3629,-68,48.70,9.40
74.60,3616,-71,48.70,9.40
74.65,3600,-73,48.70,9.40
74.70,3584,-74,48.70,9.40
74.75,3573,-73,48.70,9.40
74.80,3557,-70,48.72,9.40
74.85,3547,-65,48.70,9.40
74.90,3541,-60,48.70,9.40
74.95,3544,-55,48.70,9.40
75.00,3551,-52,48.69,9.40
75.05,3554,-52,48.69,9.40
75.10,3554,-53,48.69,9.40
75.15,3539,-55,48.69,9.40
75.20,3528,-57,48.69,9.40
75.25,3519,-59,48.69,9.40
75.30,3515,-60,48.69,9.40
75.35,3520,-64,48.69,9.40
75.40,3527,-70,48.69,9.40
75.45,3523,-78,48.69,9.40
75.50,3510,-85,48.69,9.40
75.55,3504,-90,48.67,9.40
75.60,3505,-90,48.67,9.40
75.65,3506,-86,48.67,9.40
75.70,3504,-80,48.67,9.40
75.75,3501,-73,48.67,9.40
75.80,3505,-68,48.69,9.40
75.85,3515,-66,48.70,9.40
75.90,3519,-66,48.70,9.40
75.95,3522,-68,48.72,9.40
76.00,3519,-72,48.72,9.40
76.05,3514,-74,48.72,9.40
76.10,3507,-75,48.72,9.40
76.15,3502,-72,48.72,9.40
76.20,3501,-69,48.72,9.40
76.25,3499,-65,48.72,9.40
76.30,3494,-61,48.72,9.40
76.35,3481,-60,48.72,9.40
76.40,3461,-60,48.72,9.40
76.45,3443,-60,48.72,9.40
76.50,3432,-61,48.72,9.40
76.55,3428,-62,48.72,9.40
76.60,3429,-63,48.70,9.40
76.65,3431,-64,48.69,9.40
76.70,3435,-65,48.70,9.40
76.75,3431,-65,48.74,9.40
76.80,3425,-67,48.70,9.40
76.85,3422,-69,48.72,9.40
76.90,3415,-72,48.72,9.40
76.95,3408,-77,48.74,9.40
77.00,3402,-81,48.74,9.40
77.05,3397,-84,48.74,9.40
77.10,3394,-87,48.74,9.40
77.15,3391,-88,48.74,9.40
77.20,3397,-89,48.72,9.40
77.25,3406,-88,48.74,9.40
77.30,3410,-85,48.74,9.40
77.35,3404,-81,48.74,9.40
77.40,3403,-76,48.74,9.40
77.45,3397,-71,48.74,9.40
77.50,3387,-66,48.74,9.40
77.55,3377,-62,48.74,9.40
77.60,3377,-59,48.76,9.40
77.65,3378,-56,48.76,9.40
77.70,3376,-53,48.76,9.40
77.75,3378,-51,48.76,9.40
77.80,3385,-49,48.72,9.40
77.85,3382,-48,48.72,9.40
77.90,3375,-46,48.70,9.40
77.95,3355,-44,48.70,9.40
78.00,3345,-42,48.72,9.40
78.05,3335,-41,48.72,9.40
78.10,3329,-42,48.74,9.40
78.15,3326,-45,48.76,9.40
78.20,3323,-48,48.76,9.40
78.25,3321,-51,48.76,9.40
78.30,3318,-52,48.76,9.40
78.35,3318,-53,48.76,9.40
78.40,3310,-53,48.74,9.40
78.45,3303,-55,48.74,9.40
78.50,3305,-57,48.74,9.40
78.55,3313,-60,48.74,9.40
78.60,3328,-62,48.76,9.40
78.65,3331,-63,48.76,9.40
78.70,3333,-65,48.78,9.40
