# M1939-0 Flight Profile 10 degree (Up to date)
# 979 data points written for 4 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (129 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Stability margin calibers (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.01,-0.001,-0.23,NaN
0.02,-3.29e-4,-0.066,NaN
0.03,4.906e-4,0.098,NaN
0.04,0.003,0.36,NaN
0.05,0.009,0.786,NaN
0.06,0.019,1.377,NaN
0.07,0.037,2.131,NaN
0.08,0.063,3.05,NaN
# Event LIFTOFF occurred at t=0.09 seconds
0.09,0.099,4.133,NaN
0.1,0.146,5.38,NaN
0.11,0.207,6.792,NaN
0.12,0.283,8.368,NaN
0.13,0.375,10.109,NaN
0.14,0.486,11.985,NaN
0.15,0.615,13.88,NaN
0.16,0.763,15.781,NaN
0.17,0.931,17.688,NaN
0.18,1.117,19.6,NaN
0.19,1.323,21.518,NaN
0.2,1.548,23.442,NaN
0.21,1.792,25.371,NaN
0.22,2.055,27.307,NaN
0.23,2.338,29.248,NaN
0.24,2.64,31.194,NaN
0.25,2.962,33.147,NaN
0.26,3.303,35.105,NaN
0.27,3.664,37.069,NaN
0.28,4.044,39.039,NaN
0.29,4.445,41.014,NaN
0.3,4.865,42.995,NaN
0.31,5.305,44.982,NaN
0.32,5.764,46.975,NaN
0.33,6.244,48.973,NaN
0.34,6.744,50.977,NaN
0.35,7.264,52.987,NaN
0.36,7.804,55.002,NaN
0.37,8.364,57.023,NaN
0.38,8.944,59.05,NaN
0.39,9.545,61.083,NaN
0.4,10.166,63.121,NaN
0.41,10.807,65.165,NaN
0.42,11.469,67.213,NaN
0.43,12.151,69.265,NaN
0.44,12.854,71.321,NaN
0.45,13.578,73.381,NaN
0.46,14.322,75.445,NaN
0.47,15.087,77.513,NaN
0.48,15.872,79.585,NaN
0.49,16.679,81.661,NaN
# Event LAUNCHROD occurred at t=0.5 seconds
0.5,17.506,83.741,NaN
0.515,18.785,86.854,3.496
0.538,20.792,91.539,3.479
0.571,24.001,98.604,3.459
0.621,29.194,109.152,3.437
0.671,34.918,119.801,3.423
0.721,41.177,130.542,3.416
0.771,47.974,141.368,3.415
0.821,55.315,152.277,3.418
0.871,63.204,163.269,3.425
0.921,71.644,174.343,3.437
0.971,80.64,185.496,3.453
1.021,90.195,196.709,3.474
1.071,100.312,207.978,3.498
1.121,110.994,219.301,3.526
1.171,122.244,230.675,3.559
1.221,134.063,242.1,3.595
1.271,146.455,253.566,3.634
1.321,159.42,265.058,3.677
1.371,172.961,276.576,3.723
1.421,187.078,288.118,3.77
1.471,201.773,299.681,3.818
1.521,217.047,311.262,3.827
1.571,232.9,322.852,3.82
1.621,249.332,334.445,3.816
1.671,266.344,346.042,3.818
1.721,283.937,357.642,3.826
1.771,302.109,369.247,3.84
1.821,320.861,380.851,3.862
1.871,340.194,392.452,3.891
1.921,360.106,404.051,3.927
1.971,380.599,415.649,3.968
2.021,401.671,427.247,4.013
2.071,423.324,438.843,4.06
2.121,445.556,450.434,4.068
2.171,468.367,462.017,4.068
2.221,491.757,473.589,4.075
2.271,515.726,485.149,4.09
2.321,540.272,496.691,4.114
2.371,565.394,508.205,4.146
2.421,591.091,519.683,4.186
2.471,617.362,531.12,4.229
2.521,644.202,542.514,4.251
2.571,671.612,553.863,4.255
2.621,699.588,565.159,4.266
2.671,728.126,576.375,4.286
2.721,757.223,587.512,4.315
2.771,786.876,598.573,4.352
2.821,817.079,609.561,4.395
2.871,847.83,620.473,4.418
2.921,879.123,631.253,4.427
2.971,910.951,641.87,4.444
3.021,943.306,652.32,4.47
3.071,976.179,662.596,4.505
3.121,1009.562,672.696,4.545
3.171,1043.444,682.609,4.566
3.221,1077.818,692.323,4.578
3.271,1112.672,701.841,4.598
3.321,1147.998,711.167,4.627
3.371,1183.784,720.306,4.663
3.421,1220.024,729.261,4.695
3.471,1256.707,738.05,4.707
3.521,1293.825,746.675,4.725
3.571,1331.37,755.13,4.752
3.621,1369.334,763.412,4.785
3.671,1407.707,771.514,4.813
3.721,1446.481,779.42,4.827
3.771,1485.644,787.104,4.846
3.821,1525.186,794.572,4.873
3.871,1565.096,801.829,4.906
3.921,1605.364,808.877,4.924
3.971,1645.979,815.715,4.94
4.021,1686.93,822.324,4.962
4.071,1728.206,828.697,4.99
4.121,1769.794,834.83,5.013
4.171,1811.683,840.724,5.027
4.221,1853.861,846.384,5.047
4.271,1896.316,851.815,5.071
4.321,1939.037,857.024,5.094
4.371,1982.013,862.013,5.107
4.421,2025.233,866.779,5.124
4.471,2068.685,871.319,5.147
4.521,2112.359,875.634,5.168
4.571,2156.244,879.754,5.179
4.621,2200.33,883.689,5.195
4.671,2244.609,887.443,5.216
4.721,2289.07,891.02,5.234
4.771,2333.706,894.423,5.246
4.821,2378.509,897.658,5.261
4.871,2423.468,900.732,5.28
4.921,2468.578,903.642,5.295
4.971,2513.829,906.39,5.306
5.021,2559.213,908.98,5.322
5.071,2604.723,911.411,5.34
5.121,2650.35,913.662,5.35
5.171,2696.084,915.729,5.361
5.221,2741.918,917.612,5.375
5.271,2787.841,919.309,5.39
5.321,2833.844,920.816,5.399
5.371,2879.915,922.006,5.409
5.421,2926.035,922.811,5.421
5.471,2972.186,923.237,5.429
5.521,3018.349,923.284,5.435
5.571,3064.505,922.954,5.444
5.621,3110.636,922.272,5.453
5.671,3156.725,921.302,5.455
5.721,3202.759,920.052,5.458
5.771,3248.723,918.527,5.464
5.821,3294.605,916.729,5.468
5.871,3340.389,914.659,5.469
5.921,3386.062,912.261,5.47
5.971,3431.607,909.513,5.472
6.021,3477.005,906.418,5.47
6.071,3522.239,902.978,5.468
6.121,3567.294,899.199,5.468
6.171,3612.152,895.158,5.466
6.221,3656.806,891.005,5.461
6.271,3701.25,886.744,5.457
6.321,3745.478,882.376,5.454
6.371,3789.484,877.9,5.451
6.421,3833.265,873.321,5.445
6.471,3876.816,868.717,5.441
6.521,3920.136,864.108,5.437
6.571,3963.226,859.496,5.432
6.621,4006.085,854.88,5.427
6.671,4048.714,850.259,5.422
6.721,4091.111,845.647,5.418
6.771,4133.279,841.067,5.414
6.821,4175.218,836.517,5.408
6.871,4216.931,831.998,5.404
6.921,4258.418,827.511,5.4
# Event BURNOUT occurred at t=6.95 seconds
# Event EJECTION_CHARGE occurred at t=6.95 seconds
6.95,4282.172,824.945,5.398
6.993,4317.666,821.117,5.393
7.043,4358.611,816.714,5.388
7.093,4399.338,812.347,5.384
7.143,4439.846,808.015,5.381
7.193,4480.14,803.717,5.376
7.243,4520.219,799.453,5.371
7.293,4560.085,795.223,5.368
7.343,4599.742,791.026,5.364
7.393,4639.189,786.863,5.36
7.443,4678.428,782.732,5.355
7.493,4717.462,778.633,5.351
7.543,4756.292,774.566,5.348
7.593,4794.919,770.528,5.345
7.643,4833.345,766.52,5.341
7.693,4871.572,762.542,5.337
