# M1939-0 Flight Profile 5 degree (Up to date)
# 986 data points written for 4 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (86.5 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Stability margin calibers (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
125.739,1752.182,-88.014,NaN
126.239,1708.189,-87.958,NaN
126.739,1664.224,-87.902,NaN
127.239,1620.286,-87.847,NaN
127.739,1576.377,-87.791,NaN
128.239,1532.496,-87.734,NaN
128.739,1488.644,-87.676,NaN
129.239,1444.82,-87.618,NaN
129.739,1401.025,-87.561,NaN
130.239,1357.26,-87.503,NaN
130.739,1313.523,-87.445,NaN
131.239,1269.815,-87.387,NaN
131.739,1226.135,-87.33,NaN
132.239,1182.484,-87.273,NaN
132.739,1138.862,-87.216,NaN
133.239,1095.269,-87.159,NaN
133.739,1051.704,-87.102,NaN
134.239,1008.167,-87.045,NaN
134.739,964.658,-86.989,NaN
135.239,921.178,-86.933,NaN
135.739,877.725,-86.877,NaN
136.239,834.301,-86.821,NaN
136.739,790.904,-86.765,NaN
137.239,747.536,-86.71,NaN
137.739,704.195,-86.654,NaN
138.239,660.881,-86.599,NaN
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=138.24 seconds
138.739,617.595,-86.544,NaN
138.743,617.323,-84.903,NaN
138.744,617.238,-84.408,NaN
138.745,617.154,-83.919,NaN
138.746,617.07,-83.436,NaN
138.747,616.987,-82.959,NaN
138.748,616.904,-82.487,NaN
138.749,616.822,-82.022,NaN
138.75,616.74,-81.562,NaN
138.751,616.659,-81.107,NaN
138.752,616.578,-80.658,NaN
138.753,616.498,-80.214,NaN
138.754,616.418,-79.775,NaN
138.755,616.338,-79.342,NaN
138.756,616.259,-78.913,NaN
138.757,616.18,-78.49,NaN
138.758,616.102,-78.071,NaN
138.759,616.024,-77.657,NaN
138.76,615.947,-77.248,NaN
138.761,615.869,-76.844,NaN
138.762,615.793,-76.444,NaN
138.763,615.717,-76.048,NaN
138.764,615.641,-75.657,NaN
138.765,615.565,-75.271,NaN
138.766,615.49,-74.888,NaN
138.767,615.416,-74.51,NaN
138.768,615.341,-74.136,NaN
138.769,615.267,-73.766,NaN
138.77,615.194,-73.4,NaN
138.771,615.12,-73.038,NaN
138.772,615.048,-72.68,NaN
138.773,614.975,-72.325,NaN
138.774,614.903,-71.975,NaN
138.775,614.831,-71.628,NaN
138.776,614.76,-71.285,NaN
138.777,614.689,-70.945,NaN
138.778,614.618,-70.609,NaN
138.779,614.547,-70.276,NaN
138.78,614.477,-69.947,NaN
138.781,614.407,-69.621,NaN
138.782,614.338,-69.298,NaN
138.783,614.269,-68.979,NaN
138.784,614.199,-68.658,NaN
138.785,614.128,-68.335,NaN
138.786,614.057,-68.011,NaN
138.787,613.985,-67.686,NaN
138.788,613.912,-67.359,NaN
138.789,613.838,-67.03,NaN
138.79,613.764,-66.7,NaN
138.791,613.689,-66.368,NaN
138.792,613.613,-66.035,NaN
138.793,613.536,-65.7,NaN
138.795,613.458,-65.363,NaN
138.796,613.379,-65.025,NaN
138.797,613.3,-64.685,NaN
138.798,613.219,-64.343,NaN
138.8,613.138,-64,NaN
138.801,613.056,-63.655,NaN
138.802,612.972,-63.308,NaN
138.804,612.888,-62.959,NaN
138.805,612.803,-62.608,NaN
138.806,612.716,-62.255,NaN
138.808,612.629,-61.901,NaN
138.809,612.54,-61.544,NaN
138.811,612.45,-61.185,NaN
138.812,612.359,-60.825,NaN
138.814,612.267,-60.462,NaN
138.815,612.174,-60.097,NaN
138.817,612.079,-59.73,NaN
138.818,611.983,-59.361,NaN
138.82,611.886,-58.99,NaN
138.822,611.787,-58.617,NaN
138.823,611.687,-58.241,NaN
138.825,611.585,-57.863,NaN
138.827,611.482,-57.482,NaN
138.829,611.377,-57.099,NaN
138.831,611.271,-56.714,NaN
138.833,611.163,-56.326,NaN
138.835,611.054,-55.935,NaN
138.836,610.942,-55.542,NaN
138.839,610.829,-55.147,NaN
138.841,610.714,-54.748,NaN
138.843,610.597,-54.347,NaN
138.845,610.479,-53.943,NaN
138.847,610.358,-53.536,NaN
138.85,610.235,-53.126,NaN
138.852,610.109,-52.713,NaN
138.854,609.982,-52.297,NaN
138.857,609.852,-51.878,NaN
138.859,609.719,-51.456,NaN
138.862,609.585,-51.031,NaN
138.865,609.447,-50.602,NaN
138.868,609.307,-50.169,NaN
138.87,609.163,-49.733,NaN
138.873,609.017,-49.294,NaN
138.876,608.868,-48.851,NaN
138.88,608.716,-48.404,NaN
138.883,608.56,-47.953,NaN
138.886,608.4,-47.498,NaN
138.89,608.237,-47.04,NaN
138.893,608.07,-46.577,NaN
138.897,607.899,-46.109,NaN
138.901,607.724,-45.638,NaN
138.905,607.544,-45.161,NaN
138.909,607.36,-44.68,NaN
138.913,607.171,-44.195,NaN
138.917,606.976,-43.704,NaN
138.922,606.776,-43.209,NaN
138.927,606.57,-42.708,NaN
138.932,606.358,-42.202,NaN
138.937,606.14,-41.69,NaN
138.942,605.914,-41.173,NaN
138.948,605.681,-40.649,NaN
138.954,605.441,-40.12,NaN
138.96,605.191,-39.584,NaN
138.967,604.933,-39.042,NaN
138.974,604.665,-38.494,NaN
138.981,604.387,-37.938,NaN
138.989,604.098,-37.375,NaN
138.997,603.796,-36.805,NaN
139.005,603.481,-36.227,NaN
139.015,603.152,-35.642,NaN
139.024,602.807,-35.048,NaN
139.035,602.445,-34.445,NaN
139.046,602.064,-33.834,NaN
139.058,601.662,-33.214,NaN
139.071,601.236,-32.585,NaN
139.085,600.784,-31.946,NaN
139.1,600.302,-31.297,NaN
139.117,599.786,-30.638,NaN
139.135,599.232,-29.969,NaN
139.155,598.633,-29.289,NaN
139.178,597.982,-28.599,NaN
139.203,597.268,-27.898,NaN
139.232,596.481,-27.188,NaN
139.264,595.602,-26.468,NaN
139.302,594.61,-25.739,NaN
139.347,593.473,-25.005,NaN
139.401,592.144,-24.269,NaN
139.468,590.551,-23.536,NaN
139.553,588.574,-22.816,NaN
139.668,585.996,-22.129,NaN
139.834,582.363,-21.507,NaN
140.11,576.505,-21.025,NaN
140.61,566.025,-20.897,NaN
141.11,555.56,-20.961,NaN
141.61,545.09,-20.922,NaN
142.11,534.625,-20.938,NaN
142.61,524.159,-20.925,NaN
143.11,513.696,-20.927,NaN
143.61,503.234,-20.921,NaN
144.11,492.774,-20.919,NaN
144.61,482.316,-20.915,NaN
145.11,471.859,-20.912,NaN
145.61,461.404,-20.909,NaN
146.11,450.95,-20.906,NaN
146.61,440.498,-20.903,NaN
147.11,430.047,-20.9,NaN
147.61,419.598,-20.896,NaN
148.11,409.151,-20.893,NaN
148.61,398.705,-20.89,NaN
149.11,388.261,-20.887,NaN
149.61,377.818,-20.884,NaN
150.11,367.377,-20.881,NaN
150.61,356.937,-20.878,NaN
151.11,346.499,-20.874,NaN
151.61,336.063,-20.871,NaN
152.11,325.628,-20.868,NaN
152.61,315.194,-20.865,NaN
153.11,304.763,-20.862,NaN
153.61,294.332,-20.859,NaN
154.11,283.904,-20.856,NaN
154.61,273.477,-20.853,NaN
155.11,263.051,-20.849,NaN
155.61,252.627,-20.846,NaN
156.11,242.205,-20.843,NaN
156.61,231.784,-20.84,NaN
157.11,221.365,-20.837,NaN
157.61,210.947,-20.834,NaN
158.11,200.531,-20.831,NaN
158.61,190.116,-20.828,NaN
159.11,179.703,-20.825,NaN
159.61,169.291,-20.822,NaN
160.11,158.881,-20.818,NaN
160.61,148.473,-20.815,NaN
161.11,138.066,-20.812,NaN
161.61,127.661,-20.809,NaN
162.11,117.257,-20.806,NaN
162.61,106.854,-20.803,NaN
163.11,96.454,-20.8,NaN
163.61,86.054,-20.797,NaN
164.11,75.657,-20.794,NaN
164.61,65.261,-20.791,NaN
165.11,54.866,-20.788,NaN
165.61,44.473,-20.785,NaN
166.11,34.081,-20.782,NaN
166.61,23.691,-20.779,NaN
167.11,13.303,-20.775,NaN
167.61,2.916,-20.772,NaN
# Event GROUND_HIT occurred at t=167.75 seconds
# Event SIMULATION_END occurred at t=167.75 seconds
167.75,0,-20.772,NaN
